nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-toelichting,GGM-target-guid,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-type,GEMMA-guid,GEMMA-source-guid,GEMMA-target-guid,datum-tijd-export,GGM-guid,GGM-source-guid
816,heeft betrekking op,Een verwijzing naar het recht dat door een persoon wordt uitgeoefend op een kadastrale onroerende zaak.,Association,,{8C809341-AC60-4378-8BA0-0843E8C06AF3},heeft betrekking op,Een verwijzing naar het recht dat door een persoon wordt uitgeoefend op een kadastrale onroerende zaak.,<memo>,association-relationship,9f95c45c-5e5a-4e80-8f5d-37b204a91e40,429cbd2f-a86d-49d9-9c8a-0de67a7e7d3e,671ec5bd-e8ac-44d7-8a01-cc9b439c6c5f,18022026-151638,,
817,bezwaart,De TENAAMSTELLING waarop een ZEKERHEIDSRECHT rust.,Association,,{2651D6E0-6AC8-43a8-A4F6-4706209BAC8E},bezwaart,De TENAAMSTELLING waarop een ZEKERHEIDSRECHT rust.,<memo>,association-relationship,0676e672-3fe8-4f8f-b5dc-50528fc50328,0f33d06b-3e1f-4693-87af-2a5a9b739219,429cbd2f-a86d-49d9-9c8a-0de67a7e7d3e,18022026-151638,,
818,heeft als equivalent,Een OVERIG BOUWWERK dat een equivalent is van een OVERIG GEBOUWD OBJECT.,Association,,{1DA7BC25-CF02-4161-B9A2-DE0BE27C5254},,,,,,,,18022026-151638,,
819,,,Association,,{4CB05400-6AE8-44d9-AA8A-5CA84CFB0B6E},,,,,,,,18022026-151638,,
820,heeft betrekking op,De KADASTRALE ONROERENDE ZAAK waarbij de AANTEKENING geplaatst is.,Association,,{9775E778-DBF8-4122-94CE-551466B62F46},heeft betrekking op,De KADASTRALE ONROERENDE ZAAK waarbij de AANTEKENING geplaatst is.,<memo>,association-relationship,941ee598-d7eb-4634-8d2d-85c8636bd7a5,6c7ed209-0c32-432f-b6cd-32a0a1505a4e,8155eb9b-eb9e-4eec-a850-80c185983a9f,18022026-151638,,
821,verblijft op,De LIGPLAATS behorende bij het woonadres van de persoon,Association,,{F4978264-32A5-4e70-97A8-D142B64400A8},,,,,,,,18022026-151638,,
822,is ingeschreven op,De NUMMERAANDUIDING bij het ADRESSEERBAAR OBJECT waarin de INGESCHREVEN NATUURLIJK PERSOON verblijft en die hij/zij gekozen heeft als inschrijvingsadres.,Association,,{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},,,,,,,,18022026-151638,,
823,verblijft op,De STANDPLAATS behorende bij het woonadres van de persoon,Association,,{B1C6CA45-49C9-45f0-8B14-A721AD505C50},,,,,,,,18022026-151638,,
824,is overgegaan in,De nieuwe GEMEENTE waarin de GEMEENTE bij zijn opheffing c.q. na herindeling is overgegaan.,Association,,{B0D9792B-46E7-4b88-B267-C72691616733},is overgegaan in,De nieuwe GEMEENTE waarin de GEMEENTE bij zijn opheffing c.q. na herindeling is overgegaan.,<memo>,association-relationship,a9baba26-2b07-4423-ba27-abcdcc8522b2,9f1ea854-eb45-47a0-98f4-4043b4a69be0,9f1ea854-eb45-47a0-98f4-4043b4a69be0,18022026-151638,,
825,verblijft in,Het VERBLIJFSOBJECT behorende bij het woonadres van de persoon,Association,,{A33151CE-37B2-4026-B0AF-B541687B5B7C},,,,,,,,18022026-151638,,
826,heeft,,Association,,{0EABA880-434F-41c3-A41D-0002222AAC2A},,,,,,,,18022026-151638,,
827,heeft,,Association,nan,{A5975EF7-558A-44fa-A656-AB43580D8C35},heeft,nan,nan,association-relationship,e7f77bc1-8e18-45ae-b679-d86f6a200da4,f048185d-8eb4-447b-ade2-6160df1dedb3,507292ba-1a0c-4ebf-b696-fc2c5ce1910e,18022026-151638,,
828,heeft,,Association,,{6C1FC62B-EE66-4c73-BDBF-A59114A3806A},,,,,,,,18022026-151638,,
829,komt overeen,,Association,,{67CC2144-6B88-433c-853D-07379C66D6CF},,,,,,,,18022026-151638,,
830,is ontstaan uit / overgegaan in,De verwijzing naar vervallen BENOEMD(e) OBJECT(en) waaruit het BENOEMD OBJECT is ontstaan en naar BENOEMD(e) OBJECT (en) waarin een vervallen BENOEMD OBJECT is overgegaan.,Association,,{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},is ontstaan uit / overgegaan in,De verwijzing naar vervallen BENOEMD(e) OBJECT(en) waaruit het BENOEMD OBJECT is ontstaan en naar BENOEMD(e) OBJECT (en) waarin een vervallen BENOEMD OBJECT is overgegaan.,<memo>,association-relationship,055cae5a-0f94-41ba-83b9-25999d5d0dac,13ad6d22-52ce-4439-9eed-200245c3a498,13ad6d22-52ce-4439-9eed-200245c3a498,18022026-151638,,
831,heeft hoofdlocatie in of op,Het BENOEMD OBJECT waarin of waarop zich (het gedeelte van) de VESTIGING bevindt dat beschouwd wordt als hoofdlocatie voor de uitvoering van de activiteiten van deze VESTIGING,Association,,{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},heeft hoofdlocatie in of op,Het BENOEMD OBJECT waarin of waarop zich (het gedeelte van) de VESTIGING bevindt dat beschouwd wordt als hoofdlocatie voor de uitvoering van de activiteiten van deze VESTIGING,<memo>,association-relationship,44c4fc55-5975-4c27-bbfc-97478a0c3710,b403d1ab-a0ee-4ca0-befa-01bbc54bf403,13ad6d22-52ce-4439-9eed-200245c3a498,18022026-151638,,
832,heeft nevenlocatie in of op,De BENOEMDe OBJECTen waarin zich de gedeelten van een VESTIGING bevinden die niet beschouwd worden als hoofdlocatie voor de uitvoering van de activiteiten van deze VESTIGING.,Association,,{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},heeft nevenlocatie in of op,De BENOEMDe OBJECTen waarin zich de gedeelten van een VESTIGING bevinden die niet beschouwd worden als hoofdlocatie voor de uitvoering van de activiteiten van deze VESTIGING.,<memo>,association-relationship,6e06f910-2743-4079-b060-e20a6bfc7483,b403d1ab-a0ee-4ca0-befa-01bbc54bf403,13ad6d22-52ce-4439-9eed-200245c3a498,18022026-151638,,
833,ligt in,De BUURT waarin een BENOEMD OBJECT is gelegen.,Association,,{67CC2144-6B88-433c-853D-07379C66D6CF},ligt in,De BUURT waarin een BENOEMD OBJECT is gelegen.,<memo>,association-relationship,191a7e66-3954-4f61-bd58-7a78066a075f,403c547f-8d7e-4235-99d9-d155063c6085,8772e7a6-24c8-454f-ab54-7d12c1849e97,18022026-151638,,
834,heeft als locatie-adres,De ADRESSEERBAAR OBJECT AANDUIDING bij het BENOEMD OBJECT waarin de VESTIGING (één van) haar lokatie(s) heeft en die bij inschrijving gekozen is als vestigingssadres.,Association,,{31A87864-6CE0-4e93-A493-ECD0FBDD4461},heeft als locatie-adres,De ADRESSEERBAAR OBJECT AANDUIDING bij het BENOEMD OBJECT waarin de VESTIGING (één van) haar lokatie(s) heeft en die bij inschrijving gekozen is als vestigingssadres.,<memo>,association-relationship,f16c3dd1-3feb-4c30-9729-45de90014da8,b403d1ab-a0ee-4ca0-befa-01bbc54bf403,403c547f-8d7e-4235-99d9-d155063c6085,18022026-151638,,
835,heeft als nevenadres,,Association,nan,{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},heeft als nevenadres,nan,nan,association-relationship,a76861ae-ab65-4db6-921d-068108fff862,403c547f-8d7e-4235-99d9-d155063c6085,cc3c2d8f-cb2f-4e39-a220-bff533892688,18022026-151638,,
836,,,Association,nan,{31A87864-6CE0-4e93-A493-ECD0FBDD4461},nan,nan,nan,association-relationship,fcfd71ea-e250-4c03-80f7-3f67a2fda167,af282ab4-d6c4-4a5f-8126-db9b70cff048,403c547f-8d7e-4235-99d9-d155063c6085,18022026-151638,,
837,ligt aan,"De unieke aanduiding van een OPENBARE RUIMTE waaraan het object, waaraan de ADRESSEERBAAR OBJECT AANDUIDING is toegekend, is gelegen.",Association,,{FB13857C-C695-4b53-8060-BACFA0E16950},ligt aan,"De unieke aanduiding van een OPENBARE RUIMTE waaraan het object, waaraan de ADRESSEERBAAR OBJECT AANDUIDING is toegekend, is gelegen.",<memo>,association-relationship,f1251a6f-301c-4fff-8d00-2be4c35fdb0d,403c547f-8d7e-4235-99d9-d155063c6085,bb6b6dd2-7b6a-4146-afc0-c5647256ef11,18022026-151638,,
838,ligt in,,Association,,{5835F691-4452-44de-A1E9-07088AC16D69},,,,,,,,18022026-151638,,
839,verwijst naar,,Association,,{31A87864-6CE0-4e93-A493-ECD0FBDD4461},,,,,,,,18022026-151638,,
840,heeft als hoofdadres,De unieke aanduiding van de Nummeraanduiding die in het kader van de Basisregistratie Adressen en Gebouwen is aangemerkt als het hoofdadres van een adresseerbaar object.,Association,nan,{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},heeft als hoofdadres,De unieke aanduiding van de Nummeraanduiding die in het kader van de Basisregistratie Adressen en Gebouwen is aangemerkt als het hoofdadres van een adresseerbaar object.,nan,association-relationship,833503ef-cb7d-4a25-a292-9e00ef6951a5,403c547f-8d7e-4235-99d9-d155063c6085,cc3c2d8f-cb2f-4e39-a220-bff533892688,18022026-151638,,
841,ligt in,De gemeente waarin de wijk is gelegen.,Association,,{B0D9792B-46E7-4b88-B267-C72691616733},ligt in,De gemeente waarin de wijk is gelegen.,<memo>,association-relationship,4fd14514-5c0d-4a89-86ac-562133492dfd,fd33a9fa-9c73-43a1-8e22-8cff15dc84d9,9f1ea854-eb45-47a0-98f4-4043b4a69be0,18022026-151638,,
842,ligt in,De wijk waarin de buurt is gelegen.,Association,,{2F759BC4-7E3C-4ce9-94FF-33A4106A6E5A},ligt in,De wijk waarin de buurt is gelegen.,<memo>,association-relationship,46a99c09-f596-4d6b-a69c-7a8c56419691,8772e7a6-24c8-454f-ab54-7d12c1849e97,fd33a9fa-9c73-43a1-8e22-8cff15dc84d9,18022026-151638,,
843,maakt deel uit van,De unieke aanduidingen van de PANDEN waarvan het VERBLIJFSOBJECT onderdeel uitmaakt.,Association,,{26D1113F-F7B3-4bdd-9AAE-EA14CC9F3C3F},maakt deel uit van,De unieke aanduidingen van de PANDEN waarvan het VERBLIJFSOBJECT onderdeel uitmaakt.,<memo>,association-relationship,974bbfdb-1c9b-4aa9-add5-55e12b4cfc7f,67a1d348-4663-4a34-8b6a-06b3ea888a9d,1affb298-091d-452a-83bd-29638650afb5,18022026-151638,,
844,is gesloten/aangegaan in ,De naam van een door het bevoegde gemeentelijk orgaan als zodanig aangewezen gedeelte van het gemeentelijk grondgebied waar het huwelijk is gesloten of het geregistreerd partnerschap is aangegaan.,Association,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},,,,,,,,18022026-151638,,
845,ligt in,Unieke aanduiding van de woonplaats waarbinnen een OPENBARE RUIMTE is gelegen.,Association,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},ligt in,Unieke aanduiding van de woonplaats waarbinnen een OPENBARE RUIMTE is gelegen.,<memo>,association-relationship,bd0e4cd8-5461-4e85-9cbb-f41a13334de2,bb6b6dd2-7b6a-4146-afc0-c5647256ef11,c063970e-27f6-45a2-88e8-0105dbbce716,18022026-151638,,
846,ligt in,De GEMEENTE waarin de WOONPLAATS is gelegen.,Association,,{B0D9792B-46E7-4b88-B267-C72691616733},ligt in,De GEMEENTE waarin de WOONPLAATS is gelegen.,<memo>,association-relationship,4e6c53ae-9899-4dda-bfd4-bc87fcb57799,c063970e-27f6-45a2-88e8-0105dbbce716,9f1ea854-eb45-47a0-98f4-4043b4a69be0,18022026-151638,,
847,is ontbonden in,"De woonplaats van een door het bevoegde gemeentelijk orgaan als zodanig aangewezen gedeelte van het gemeentelijk grondgebied waar het huwelijk is ontbonden, dan wel het geregistreerd partnerschap is beëindigd. ",Association,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},,,,,,,,18022026-151638,,
848,heeft plaatsgevonden in,De naam van een door het bevoegde gemeentelijk orgaan als zodanig aangewezen gedeelte van het gemeentelijk grondgebied waar de persoon is overleden. ,Association,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},,,,,,,,18022026-151638,,
849,verblijft op locatie in,,Association,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},,,,,,,,18022026-151638,,
850,heeft als correspondentieadres postadres in,De woonplaats die behoort bij het postadres van het SUBJECT,Association,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},,,,,,,,18022026-151638,,
851,heeft plaatsgevonden in ,,Association,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},,,,,,,,18022026-151638,,
852,ligt in,"De unieke aanduiding van de WOONPLAATS waarbinnen het object, waaraan de ADRESSEERBAAR OBJECT AANDUIDING is toegekend, is gelegen.",Association,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},ligt in,"De unieke aanduiding van de WOONPLAATS waarbinnen het object, waaraan de ADRESSEERBAAR OBJECT AANDUIDING is toegekend, is gelegen.",<memo>,association-relationship,b7cb97ea-7328-4830-88fb-e038439544b9,403c547f-8d7e-4235-99d9-d155063c6085,c063970e-27f6-45a2-88e8-0105dbbce716,18022026-151638,,
853,komt voor op,,Association,,{764CE125-55C1-480d-90BA-745484CF3FC0},,,,,,,,18022026-151638,,
854,betreft,,Association,,{E2B83F97-FDFD-4876-9E66-23D79D4A4C03},,,,,,,,18022026-151638,,
855,heeft grondslag,,Association,,{3D2D5426-653C-485c-A99C-8AD933E76D78},heeft grondslag,,,association-relationship,f60d9be4-2cf1-4ed8-99f2-d1d220aa6c57,ff9366e3-dd65-48ce-9051-9d6b01b2c6db,654000c4-9d8b-4453-b3e8-4f77fb1b15a2,18022026-151638,,
856,soort,,Association,,{356C8F59-3721-46d0-BCD0-C17B0130035C},,,,,,,,18022026-151638,,
857,locatie,,Association,nan,{D8142B98-64CB-408e-9941-92423543F08A},locatie,nan,nan,association-relationship,baf6ae17-fc07-4f08-bca0-423b62073085,a9cb919f-a224-4ab5-9825-40d54104f90d,bb257165-3229-4e5f-a24c-524966c748f5,18022026-151638,,
858,betreft,,Association,nan,{4B871112-CB41-4bfb-BD43-117C63D31BB4},betreft,nan,nan,association-relationship,80fad958-1e40-4b27-8674-4356313c578c,a9cb919f-a224-4ab5-9825-40d54104f90d,724f019e-158f-4404-8b57-3e1eae109fec,18022026-151638,,
859,is van soort,,Association,,{D2F0A41E-E49A-4d27-B0A2-DEF81C612A5B},,,,,,,,18022026-151638,,
860,kan leiden tot,,Association,nan,{8E6BAEF8-1878-400f-9244-23575BD41EAB},kan leiden tot,nan,nan,association-relationship,192e96be-8f85-4ad7-b4e9-c2604dd347d7,a9cb919f-a224-4ab5-9825-40d54104f90d,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
861,Is deel van,,Association,nan,{936A4E8B-3E5A-44b6-8A5D-EFB39F83FB6D},Is deel van,nan,nan,association-relationship,7bf7b85a-d5d1-4e24-ba1d-50fa97379434,02f66265-00ae-418d-8d0e-dcbaf36652bb,02f66265-00ae-418d-8d0e-dcbaf36652bb,18022026-151638,,
862,is gehuisvest in,"<font color=""#610e6a"">De VESTIGING VAN ZAAKBEHANDELENDE ORGANISATIE waar de ORGANISATORISCHE EENHEID haar activiteiten uitvoert.</font>",Association,nan,{D8142B98-64CB-408e-9941-92423543F08A},is gehuisvest in,"<font color=""#610e6a"">De VESTIGING VAN ZAAKBEHANDELENDE ORGANISATIE waar de ORGANISATORISCHE EENHEID haar activiteiten uitvoert.</font>",nan,association-relationship,856ae513-dde7-4adb-b2d6-22ef5dc7f9eb,02f66265-00ae-418d-8d0e-dcbaf36652bb,bb257165-3229-4e5f-a24c-524966c748f5,18022026-151638,,
863,heeft,,Association,nan,{D90E822D-7EF8-4ea6-AF5C-4A4362577941},heeft,nan,nan,association-relationship,de65a54c-bb40-4c1e-849e-1d8f068668f3,02f66265-00ae-418d-8d0e-dcbaf36652bb,126c564a-16fa-4e61-b52d-3af4968904d8,18022026-151638,,
864,heeft,,Association,,{881F95F7-7096-49ab-B1CA-4D9FA93BB4A9},,,,,,,,18022026-151638,,
865,is van,"<font color=""#610e6a"">Aanduiding van de aard van het BESLUIT.</font>",Association,,{922D3938-A0EA-42bf-9EFC-23A6A236AF9B},,,,,,,,18022026-151638,,
866,is,,Association,nan,{9F4E12E4-B228-4931-AC83-1B1F60958A89},is,nan,nan,association-relationship,89bee356-0715-4cd1-af69-24133b3416b0,f08625cc-cc49-4664-91fa-823b217d333f,cd27cd50-1721-4870-a292-ea0f24d1ada4,18022026-151638,,
867,is,,Association,nan,{67CC2144-6B88-433c-853D-07379C66D6CF},is,nan,nan,association-relationship,56517134-fbe8-451f-8921-5a62b35c62c9,f08625cc-cc49-4664-91fa-823b217d333f,8772e7a6-24c8-454f-ab54-7d12c1849e97,18022026-151638,,
868,is,Een BESLUIT als specialisatie van OBJECT.,Association,nan,{AFB100D2-8C68-4488-8949-13E945D15920},is,Een BESLUIT als specialisatie van OBJECT.,nan,association-relationship,fbb81ff0-38c0-4616-9f82-e8471c5287cc,f08625cc-cc49-4664-91fa-823b217d333f,10d36920-683f-4cb4-84bf-b00ac045674f,18022026-151638,,
869,is,,Association,nan,{FB13857C-C695-4b53-8060-BACFA0E16950},is,nan,nan,association-relationship,94463f49-0948-43b4-b02a-de8a39f43b88,f08625cc-cc49-4664-91fa-823b217d333f,bb6b6dd2-7b6a-4146-afc0-c5647256ef11,18022026-151638,,
870,is,,Association,,{2EC96974-F21E-4bdb-AF4D-30D7091F5645},,,,,,,,18022026-151638,,
871,is,,Association,nan,{6AD98160-FFE6-4105-A724-5D5733C87CD8},is,nan,nan,association-relationship,ce967246-1922-453b-8b28-1cecacff6152,f08625cc-cc49-4664-91fa-823b217d333f,b083bd60-0137-40b0-ad72-4602b3c1d754,18022026-151638,,
872,is,,Association,,{F4978264-32A5-4e70-97A8-D142B64400A8},,,,,,,,18022026-151638,,
873,is,,Association,nan,{9775E778-DBF8-4122-94CE-551466B62F46},is,nan,nan,association-relationship,3f36cd7c-d4cf-4419-a820-65ac9a87fc93,f08625cc-cc49-4664-91fa-823b217d333f,8155eb9b-eb9e-4eec-a850-80c185983a9f,18022026-151638,,
874,is,,Association,,{B1C6CA45-49C9-45f0-8B14-A721AD505C50},,,,,,,,18022026-151638,,
875,Is,Een INGEZETENE is een specialisatie van OBJECT.,Association,nan,{CA19D17F-3EB7-459d-9883-16F0C0B5D35E},Is,Een INGEZETENE is een specialisatie van OBJECT.,nan,association-relationship,8a6673df-5380-47d4-82c8-41731d986301,f08625cc-cc49-4664-91fa-823b217d333f,c5e5f4f9-5bb6-4a9f-816b-e41abc770e86,18022026-151638,,
876,is,,Association,,{D12123D3-D62D-4978-B7D4-8405F00A0D6A},is,,,association-relationship,63b23249-4725-43f8-860a-4c28317aff96,f08625cc-cc49-4664-91fa-823b217d333f,3d86eebe-43ff-498e-9f8c-7c77a35f8730,18022026-151638,,
877,is,,Association,nan,{172AFD36-B400-4660-BFAC-4BBC1077D666},is,nan,nan,association-relationship,7c65922e-6636-4218-b699-f2b8e9f708b6,f08625cc-cc49-4664-91fa-823b217d333f,0fd3695d-aa71-4f35-a8bf-7886c70e0ed8,18022026-151638,,
878,is,,Association,,{FD0B5F4D-AE9B-47bd-8C60-031D21AC24B1},,,,,,,,18022026-151638,,
879,is,,Association,nan,{26D1113F-F7B3-4bdd-9AAE-EA14CC9F3C3F},is,nan,nan,association-relationship,3594baba-160e-4e2b-860f-80497ac2c9f7,f08625cc-cc49-4664-91fa-823b217d333f,1affb298-091d-452a-83bd-29638650afb5,18022026-151638,,
880,is,Een HUISHOUDEN als specialisatie van OBJECT.,Association,nan,{6FB0A5B7-7B5F-437f-A462-4B1EADB964E4},is,Een HUISHOUDEN als specialisatie van OBJECT.,nan,association-relationship,cf2fa46b-9daa-41a9-aa09-905cbaf09e2e,f08625cc-cc49-4664-91fa-823b217d333f,2515abf4-dea2-44eb-8886-c90c1ab42069,18022026-151638,,
881,is,,Association,,{4DA0EB59-963C-4558-B763-44F542BC8D89},,,,,,,,18022026-151638,,
882,is,,Association,nan,{3D5CCB29-91E4-458e-8BCD-6741198E45B8},is,nan,nan,association-relationship,58f9a2f6-5ffd-4e04-8124-d2498e5a8fc4,f08625cc-cc49-4664-91fa-823b217d333f,6eaed538-bcc5-4648-b0f2-4c5095b9f514,18022026-151638,,
883,is,,Association,nan,{3DC85114-5C3F-4930-B98B-6EB6ED71FC2E},is,nan,nan,association-relationship,7ee48eee-723e-46c4-adfa-cf1173320e36,f08625cc-cc49-4664-91fa-823b217d333f,82773f8d-3aa1-4e1f-b6de-9284a1851960,18022026-151638,,
884,is van,"<font color=""#610e6a"">Aanduiding van de aard van de STATUS.</font>",Association,,{AA496B7B-913C-40fd-943E-52F1A6E89440},,,,,,,,18022026-151638,,
885,is deelzaak van,"<font color=""#610e6a"">De verwijzing naar de ZAAK, waarom verzocht is door de initiator daarvan, die door de zaakbehandelende organisatie is opgedeeld in twee of meer separaat te behandelen zaken waarvan de onderhavige zaak er één is.</font>",Association,nan,{766265DF-56DD-4560-A55C-FF82E3B9751A},is deelzaak van,"<font color=""#610e6a"">De verwijzing naar de ZAAK, waarom verzocht is door de initiator daarvan, die door de zaakbehandelende organisatie is opgedeeld in twee of meer separaat te behandelen zaken waarvan de onderhavige zaak er één is.</font>",nan,association-relationship,0e1ec2c3-26f4-4bc0-af59-cbd5165c8002,ce925d18-fde7-4bd6-9865-a7030a276a3c,ce925d18-fde7-4bd6-9865-a7030a276a3c,18022026-151638,,
886,heeft betrekking op andere,"<font color=""#610e6a"">De andere ZAAKen die het onderwerp zijn van de ZAAK.</font>",Association,nan,{766265DF-56DD-4560-A55C-FF82E3B9751A},heeft betrekking op andere,"<font color=""#610e6a"">De andere ZAAKen die het onderwerp zijn van de ZAAK.</font>",nan,association-relationship,0538505e-ab26-44d1-b199-b5d708025e3b,ce925d18-fde7-4bd6-9865-a7030a276a3c,ce925d18-fde7-4bd6-9865-a7030a276a3c,18022026-151638,,
887,heeft,"<font color=""#610e6a"">De STATUSTYPEn die bereikt kunnen worden bij behandeling van ZAAKen van het ZAAKTYPE.</font>",Association,,{AA496B7B-913C-40fd-943E-52F1A6E89440},,,,,,,,18022026-151638,,
888,is verantwoordelijke voor,"<font color=""#610e6a"">De ORGANISATORISCHE EENHEID die verantwoordelijk is voor ZAAKen van het ZAAKTYPE.</font>",Association,,{7210A379-17EE-4143-A106-ECD9414B2A0D},,,,,,,,18022026-151638,,
889,heeft,,Association,,{03B4B3C0-3616-4ea2-A8B1-3D6754325F02},,,,,,,,18022026-151638,,
890,heeft,,Association,,{3D2D5426-653C-485c-A99C-8AD933E76D78},,,,,,,,18022026-151638,,
891,heeft,"<font color=""#610e6a"">De STATUSsen die bereikt zijn gedurende de behandeling van de ZAAK.</font>",Association,nan,{7C975D37-670B-405e-B825-924BCAFA74C7},heeft,"<font color=""#610e6a"">De STATUSsen die bereikt zijn gedurende de behandeling van de ZAAK.</font>",nan,association-relationship,7ccdc69f-4281-46ad-a054-f4026444f956,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,138f7a81-f370-4e0c-9254-d6c7727a338c,18022026-151638,,
892,heeft kenmerken,,Association,,{9E261D63-5143-4aa8-A1DA-554AB3D27025},,,,,,,,18022026-151638,,
893,heeft,,Association,nan,{B3371695-97AD-49d2-9AF1-15591B422007},heeft,nan,nan,association-relationship,3d080a89-77d4-48a7-bb1e-8a62da53d0f2,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,ff9366e3-dd65-48ce-9051-9d6b01b2c6db,18022026-151638,,
894,betreft,,Association,nan,{E1FAE16A-42AE-4b7d-88FC-F429079D1C4D},betreft,nan,nan,association-relationship,488e3483-1f31-4946-b296-483d1343cb8e,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,14baf353-fdc5-458c-9a2e-66b3ec04d9d0,18022026-151638,,
895,heeft betrekking op andere,"<font color=""#610e6a"">De andere ZAAKen die het onderwerp zijn van de ZAAK.</font>",Association,nan,{649EFD86-ED52-4293-8577-DBE5445845BF},heeft betrekking op andere,"<font color=""#610e6a"">De andere ZAAKen die het onderwerp zijn van de ZAAK.</font>",nan,association-relationship,5ae85bb2-e01e-40d4-b02f-2bcec30a1113,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,18022026-151638,,
896,heeft product,,Association,,{03B4B3C0-3616-4ea2-A8B1-3D6754325F02},,,,,,,,18022026-151638,,
897,is uitkomst van,"<font color=""#610e6a"">Aanduiding van de ZAAK waarbinnen het BESLUIT genomen is.</font>",Association,nan,{649EFD86-ED52-4293-8577-DBE5445845BF},is uitkomst van,"<font color=""#610e6a"">Aanduiding van de ZAAK waarbinnen het BESLUIT genomen is.</font>",nan,association-relationship,59d14376-3721-44b6-abc2-14b36094787f,10d36920-683f-4cb4-84bf-b00ac045674f,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,18022026-151638,,
898,heeft betaling,,Association,nan,{FC488929-8721-402f-A073-1DFDB76A816E},heeft betaling,nan,nan,association-relationship,41d9a81f-f668-499d-bbf1-330314142fcd,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,8cec89b8-6174-42ac-937f-9500bfb8901b,18022026-151638,,
899,heeft betrekking op,,Association,nan,{649EFD86-ED52-4293-8577-DBE5445845BF},heeft betrekking op,nan,nan,association-relationship,792f85d2-f766-4def-bc4a-3cc79a15fcb1,a9cb919f-a224-4ab5-9825-40d54104f90d,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,18022026-151638,,
900,heeft,,Association,,{881F95F7-7096-49ab-B1CA-4D9FA93BB4A9},,,,,,,,18022026-151638,,
901,betreft,"<font color=""#610e6a"">De ZAAKen die betrekking hebben op het OBJECT</font>",Association,nan,{649EFD86-ED52-4293-8577-DBE5445845BF},betreft,"<font color=""#610e6a"">De ZAAKen die betrekking hebben op het OBJECT</font>",nan,association-relationship,e1c8aff3-c9e8-4125-a3da-c35cdf843faa,f08625cc-cc49-4664-91fa-823b217d333f,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,18022026-151638,,
902,is van,"<font color=""#610e6a"">Aanduiding van de aard van de ZAAK.</font>",Association,,{7210A379-17EE-4143-A106-ECD9414B2A0D},,,,,,,,18022026-151638,,
903,is deelzaak van,"<font color=""#610e6a"">De verwijzing naar de ZAAK, waarom verzocht is door de initiator daarvan, die door de zaakbehandelende organisatie is opgedeeld in twee of meer separaat te behandelen zaken waarvan de onderhavige zaak er één is.</font>",Association,nan,{649EFD86-ED52-4293-8577-DBE5445845BF},is deelzaak van,"<font color=""#610e6a"">De verwijzing naar de ZAAK, waarom verzocht is door de initiator daarvan, die door de zaakbehandelende organisatie is opgedeeld in twee of meer separaat te behandelen zaken waarvan de onderhavige zaak er één is.</font>",nan,association-relationship,645fc44e-4e80-4f90-864e-7b41badbece6,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,18022026-151638,,
