nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-guid,GEMMA-type,datum-tijd-export,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-url,GEMMA-alternate-name,GGM-toelichting
905,typeringInrichtingselement,"<font color=""#0f0f0f"">De verschillende waarden die de typering van het inrichtingselement kan aannemen.</font>",Enumeration,,{4A445D67-F0F4-47a9-834F-F99508939495},,Enumeratiesoort,,,id-4a445d67-f0f4-47a9-834f-f99508939495,Data object,21022024-11:03:02,,,,,,,,
906,typeringKunstwerk,De verschillende waarden die de typering van het kunstwerk kan aannemen.,Enumeration,,{E86CB891-B9DD-4549-BC6E-7AB5CA87EF86},,Enumeratiesoort,,,id-e86cb891-b9dd-4549-bc6e-7ab5ca87ef86,Data object,21022024-11:03:02,,,,,,,,
907,typeringInrichtingselementPlus,De verschillende waarden die een nadere categorisering van een type inrichtingselement kan aannemen.,Enumeration,,{587CF5D6-8528-45ed-9AA0-8E446F48B71F},,Enumeratiesoort,,,id-587cf5d6-8528-45ed-9aa0-8e446f48b71f,Data object,21022024-11:03:02,,,,,,,,
908,typeObjectcode,Codering van de binnen de BAG onderscheiden objecttypen.,Enumeration,,{29B5467C-7E93-427a-9884-80CD0E931B6A},,Enumeratiesoort,,,id-29b5467c-7e93-427a-9884-80cd0e931b6a,Data object,21022024-11:03:02,,,,,,,,
909,typeringOndersteunendWater,De verschillende waarden die de typeringen van het  ondersteunend water kan aannemen.,Enumeration,,{71F13BFD-E7BF-4b46-9E3F-BCC309372885},,Enumeratiesoort,,,id-71f13bfd-e7bf-4b46-9e3f-bcc309372885,Data object,21022024-11:03:02,,,,,,,,
910,typeringOndersteunendWaterPlus,De verschillende waarden die een nadere classificatie van de typering van het ondersteunend water kan aannemen.,Enumeration,,{AAA4F542-CC71-4808-B355-5234B54B4D0C},,Enumeratiesoort,,,id-aaa4f542-cc71-4808-b355-5234b54b4d0c,Data object,21022024-11:03:02,,,,,,,,
911,typeringOpenbareRuimte,De verschillende waarden die de typering van een openbare ruimte kan aannemen. ,Enumeration,,{BAB6FE74-FD44-4fca-B021-B87D38DFA5CB},,Enumeratiesoort,,,id-bab6fe74-fd44-4fca-b021-b87d38dfa5cb,Data object,21022024-11:03:02,,,,,,,,
912,typeringOverbruggingsdeel,De verschillende waarden die de typering van een  onderdeel van een brugconstructie kan aannemen,Enumeration,,{E0597DF2-B664-4b3c-8DCE-08DFB6C905C3},,Enumeratiesoort,,,id-e0597df2-b664-4b3c-8dce-08dfb6c905c3,Data object,21022024-11:03:02,,,,,,,,
913,typeringOverigBouwwerk,De verschillende waarden die de typering van een overig bouwwerk kan aannemen,Enumeration,,{F816C8FA-3D89-4004-944A-47A8D5C82ED5},,Enumeratiesoort,,,id-f816c8fa-3d89-4004-944a-47a8d5c82ed5,Data object,21022024-11:03:02,,,,,,,,
914,typeringOverigeScheiding,De verschillende waarden die de typering van een overige scheiding kan aannemen.,Enumeration,,{25785008-A2F4-4725-A525-B0E4FF470D9D},,Enumeratiesoort,,,id-25785008-a2f4-4725-a525-b0e4ff470d9d,Data object,21022024-11:03:02,,,,,,,,
915,typeringScheiding,De verschillende waarden die de typering van een  scheiding kan aannemen,Enumeration,,{46243659-A179-4d8d-9356-21680DA327E5},,Enumeratiesoort,,,id-46243659-a179-4d8d-9356-21680da327e5,Data object,21022024-11:03:02,,,,,,,,
916,typeringVegetatieobject,De verschillende waarden die de typeringen van een  vrijstaande vegetatieobject kan aannemen,Enumeration,,{B92F9DEF-A728-4425-BF33-2CCA3090CE70},,Enumeratiesoort,,,id-b92f9def-a728-4425-bf33-2cca3090ce70,Data object,21022024-11:03:02,,,,,,,,
917,typeringWater,"De verschillende waarden die de typering van het water kan aannemen.
",Enumeration,,{61B9BC8D-DC58-4f6c-9EA7-11AD6101176B},,Enumeratiesoort,,,id-61b9bc8d-dc58-4f6c-9ea7-11ad6101176b,Data object,21022024-11:03:02,,,,,,,,
918,typeringWaterPlus,"De verschillende waarden die een nadere categorisering van een type water kan aannemen.
",Enumeration,,{207728DF-D25F-4166-93DD-12EA3736161E},,Enumeratiesoort,,,id-207728df-d25f-4166-93dd-12ea3736161e,Data object,21022024-11:03:02,,,,,,,,
919,typeringZekerheidsrecht,De verschillende waarden die de typering van het zekerheidsrecht kan aannemen.,Enumeration,,{63813A6D-22A7-4fa1-AFA9-A40AFA3011A6},,Enumeratiesoort,,,id-63813a6d-22a7-4fa1-afa9-a40afa3011a6,Data object,21022024-11:03:02,,,,,,,,
920,enum_AanOfVrijliggend,,Enumeration,,{{2F1446BA-CAB3-4FF2-A215-896F8FBD10A6}},,Enumeratiesoort,,,id-2f1446ba-cab3-4ff2-a215-896f8fbd10a6,Data object,21022024-11:03:02,,,,,,,,
921,enum_Afmeting,,Enumeration,,{{BEFBF0CF-BBED-4C03-B633-DE2089CFFB63}},,Enumeratiesoort,,,id-befbf0cf-bbed-4c03-b633-de2089cffb63,Data object,21022024-11:03:02,,,,,,,,
922,enum_Bedienaar,,Enumeration,,{{E4AC4BA1-DB4B-4B15-AA16-E3775CF35E19}},,Enumeratiesoort,,,id-e4ac4ba1-db4b-4b15-aa16-e3775cf35e19,Data object,21022024-11:03:02,,,,,,,,
923,enum_Beheergebied,,Enumeration,,{{FF44C7E9-2FA3-4314-B4A9-D251EB6EB7B6}},,Enumeratiesoort,,,id-ff44c7e9-2fa3-4314-b4a9-d251eb6eb7b6,Data object,21022024-11:03:02,,,,,,,,
924,enum_BeheerobjectGebruiksfunctie,,Enumeration,,{{A96DB9BB-1835-4B55-AE3C-7D5322E72BF0}},,Enumeratiesoort,,,id-a96db9bb-1835-4b55-ae3c-7d5322e72bf0,Data object,21022024-11:03:02,,,,,,,,
925,enum_Belasting,,Enumeration,,{{2199CDFC-A8FD-4224-B83F-2A2FDE72AB6A}},,Enumeratiesoort,,,id-2199cdfc-a8fd-4224-b83f-2a2fde72ab6a,Data object,21022024-11:03:02,,,,,,,,
926,enum_BelastingklasseNieuw,,Enumeration,,{{672A819A-B100-4C95-B5CA-F920F49FE18F}},,Enumeratiesoort,,,id-672a819a-b100-4c95-b5ca-f920f49fe18f,Data object,21022024-11:03:02,,,,,,,,
927,enum_BelastingklasseOud,,Enumeration,,{{D5098738-76C0-48B7-A318-FAEB9ED7B468}},,Enumeratiesoort,,,id-d5098738-76c0-48b7-a318-faeb9ed7b468,Data object,21022024-11:03:02,,,,,,,,
928,enum_Beleidsstatus,,Enumeration,,{{5B736087-3105-435B-B76B-2E6BB2333152}},,Enumeratiesoort,,,id-5b736087-3105-435b-b76b-2e6bb2333152,Data object,21022024-11:03:02,,,,,,,,
929,enum_BeoogdeOmlooptijd,,Enumeration,,{{74922802-9B47-48AB-ACB7-2A11B043982D}},,Enumeratiesoort,,,id-74922802-9b47-48ab-acb7-2a11b043982d,Data object,21022024-11:03:02,,,,,,,,
930,enum_Bereikbaarheid,,Enumeration,,{{6F7956BB-D0DA-4BD3-9FD5-9352F7A47D2F}},,Enumeratiesoort,,,id-6f7956bb-d0da-4bd3-9fd5-9352f7a47d2f,Data object,21022024-11:03:02,,,,,,,,
931,enum_BereikbaarheidKolk,,Enumeration,,{{60E66776-5271-431E-A582-C7591BCB1500}},,Enumeratiesoort,,,id-60e66776-5271-431e-a582-c7591bcb1500,Data object,21022024-11:03:02,,,,,,,,
932,enum_Boombeeld,,Enumeration,,{{6B64A1DD-5B26-4610-8368-E456851C50AF}},,Enumeratiesoort,,,id-6b64a1dd-5b26-4610-8368-e456851c50af,Data object,21022024-11:03:02,,,,,,,,
933,enum_Boomgroep,,Enumeration,,{{75C762F9-E6CF-4321-929F-FF29FD8BB2C6}},,Enumeratiesoort,,,id-75c762f9-e6cf-4321-929f-ff29fd8bb2c6,Data object,21022024-11:03:02,,,,,,,,
934,enum_BoomhoogteklasseActueel,,Enumeration,,{{637AB25C-23ED-4105-8AD4-FEA3697069A8}},,Enumeratiesoort,,,id-637ab25c-23ed-4105-8ad4-fea3697069a8,Data object,21022024-11:03:02,,,,,,,,
935,enum_BoomTypeBeschermingsstatusPlus,,Enumeration,,{{40D9CFDB-2B63-40F3-B70A-DC33F2292546}},,Enumeratiesoort,,,id-40d9cfdb-2b63-40f3-b70a-dc33f2292546,Data object,21022024-11:03:02,,,,,,,,
936,enum_Boomveiligheidsklasse,,Enumeration,,{{A20AEA9D-F693-4E0C-AFE6-0A0E04360256}},,Enumeratiesoort,,,id-a20aea9d-f693-4e0c-afe6-0a0e04360256,Data object,21022024-11:03:02,,,,,,,,
937,enum_Boomvoorziening,,Enumeration,,{{1190CA0F-6485-476D-BD0B-8B6C1BA06CDD}},,Enumeratiesoort,,,id-1190ca0f-6485-476d-bd0b-8b6c1ba06cdd,Data object,21022024-11:03:02,,,,,,,,
938,enum_BreedteklasseHaag,,Enumeration,,{{4A6DB94D-E54E-4013-B1BD-062EB7DFD0BA}},,Enumeratiesoort,,,id-4a6db94d-e54e-4013-b1bd-062eb7dfd0ba,Data object,21022024-11:03:02,,,,,,,,
939,enum_Certificeringsinstantie,,Enumeration,,{{024432A6-6904-4F55-A353-9A71200968EC}},,Enumeratiesoort,,,id-024432a6-6904-4f55-a353-9a71200968ec,Data object,21022024-11:03:02,,,,,,,,
940,enum_Constructielaagsoort,,Enumeration,,{{E9D99F40-45A2-4699-826D-746F115814BA}},,Enumeratiesoort,,,id-e9d99f40-45a2-4699-826d-746f115814ba,Data object,21022024-11:03:02,,,,,,,,
941,enum_Constructietype,,Enumeration,,{{271BC864-2F2F-4F1A-8D79-0CFA26DB1B24}},,Enumeratiesoort,,,id-271bc864-2f2f-4f1a-8d79-0cfa26db1b24,Data object,21022024-11:03:02,,,,,,,,
942,enum_Controlefrequentie,,Enumeration,,{{03F401B4-392E-4C17-AF63-5D24D418FEEA}},,Enumeratiesoort,,,id-03f401b4-392e-4c17-af63-5d24d418feea,Data object,21022024-11:03:02,,,,,,,,
943,enum_CultuurhistorischWaardevol,,Enumeration,,{{38B896E1-A02B-4636-A5E4-8BEAC3085B29}},,Enumeratiesoort,,,id-38b896e1-a02b-4636-a5e4-8beac3085b29,Data object,21022024-11:03:02,,,,,,,,
944,enum_Doelsoort,,Enumeration,,{{5555E758-DE97-4386-AA51-7B9EC7297956}},,Enumeratiesoort,,,id-5555e758-de97-4386-aa51-7b9ec7297956,Data object,21022024-11:03:02,,,,,,,,
945,enum_Fabrikant,,Enumeration,,{{63366F9B-4D67-4939-8453-37011164B07A}},,Enumeratiesoort,,,id-63366f9b-4d67-4939-8453-37011164b07a,Data object,21022024-11:03:02,,,,,,,,
946,enum_Formaat,,Enumeration,,{{ACC199D4-6FC8-4195-ACB1-E84C688CAB25}},,Enumeratiesoort,,,id-acc199d4-6fc8-4195-acb1-e84c688cab25,Data object,21022024-11:03:02,,,,,,,,
947,enum_FunderingLeiding,,Enumeration,,{{A293DA5A-D490-4968-A588-1EE196BE4BBB}},,Enumeratiesoort,,,id-a293da5a-d490-4968-a588-1ee196be4bbb,Data object,21022024-11:03:02,,,,,,,,
948,enum_Gebiedstype,,Enumeration,,{{5483F5D7-8BF2-470F-8DC9-13C04AEA4602}},,Enumeratiesoort,,,id-5483f5d7-8bf2-470f-8dc9-13c04aea4602,Data object,21022024-11:03:02,,,,,,,,
949,enum_GewenstSluitingspercentage,,Enumeration,,{{DDAEC7C7-2E9E-412F-B15A-27AF8965B1FF}},,Enumeratiesoort,,,id-ddaec7c7-2e9e-412f-b15a-27af8965b1ff,Data object,21022024-11:03:02,,,,,,,,
950,enum_Groeifase,,Enumeration,,{{87E0A482-B32D-4E44-B3A9-8EA10459B3F2}},,Enumeratiesoort,,,id-87e0a482-b32d-4e44-b3a9-8ea10459b3f2,Data object,21022024-11:03:02,,,,,,,,
951,enum_GroenobjectBereikbaarheidPlus,,Enumeration,,{{0831FF14-3D6E-4D1D-881E-9C3FD696ED19}},,Enumeratiesoort,,,id-0831ff14-3d6e-4d1d-881e-9c3fd696ed19,Data object,21022024-11:03:02,,,,,,,,
952,enum_Grondsoort,,Enumeration,,{{4D7708B4-2D1A-418C-8E6D-0811F8EC80E1}},,Enumeratiesoort,,,id-4d7708b4-2d1a-418c-8e6d-0811f8ec80e1,Data object,21022024-11:03:02,,,,,,,,
953,enum_GrondsoortPlus,,Enumeration,,{{1A81E6E9-C85D-499F-95F7-2746C4831AB0}},,Enumeratiesoort,,,id-1a81e6e9-c85d-499f-95f7-2746c4831ab0,Data object,21022024-11:03:02,,,,,,,,
954,enum_HoogteklasseHaag,,Enumeration,,{{5B98E4D0-5E6D-410D-BF69-EAE541612740}},,Enumeratiesoort,,,id-5b98e4d0-5e6d-410d-bf69-eae541612740,Data object,21022024-11:03:02,,,,,,,,
955,enum_IMKLThema,,Enumeration,,{{D37A43A2-08D9-4058-9316-C27F37E4632E}},,Enumeratiesoort,,,id-d37a43a2-08d9-4058-9316-c27f37e4632e,Data object,21022024-11:03:02,,,,,,,,
956,enum_Installateur,,Enumeration,,{{FA782888-FB88-44A2-AEDC-09013BB5F206}},,Enumeratiesoort,,,id-fa782888-fb88-44a2-aedc-09013bb5f206,Data object,21022024-11:03:02,,,,,,,,
957,enum_Kleur,,Enumeration,,{{90C47FE0-0F7A-42FB-A437-BE9CB8C233E1}},,Enumeratiesoort,,,id-90c47fe0-0f7a-42fb-a437-be9cb8c233e1,Data object,21022024-11:03:02,,,,,,,,
958,enum_KroondiameterklasseActueel,,Enumeration,,{{6057AD6B-C295-431E-BD34-8EDA48625AD3}},,Enumeratiesoort,,,id-6057ad6b-c295-431e-bd34-8eda48625ad3,Data object,21022024-11:03:02,,,,,,,,
959,enum_KwaliteitsniveauGewenst,,Enumeration,,{{D287FF5B-5704-472D-B0F6-8DCA90D46402}},,Enumeratiesoort,,,id-d287ff5b-5704-472d-b0f6-8dca90d46402,Data object,21022024-11:03:02,,,,,,,,
960,enum_Kweker,,Enumeration,,{{297C8040-FA44-4B86-834E-07E1079D0E13}},,Enumeratiesoort,,,id-297c8040-fa44-4b86-834e-07e1079d0e13,Data object,21022024-11:03:02,,,,,,,,
961,enum_LengteKunstgras,,Enumeration,,{{0E775E22-D30A-4D05-A68E-140F7580F23A}},,Enumeratiesoort,,,id-0e775e22-d30a-4d05-a68e-140f7580f23a,Data object,21022024-11:03:02,,,,,,,,
962,enum_Leverancier,,Enumeration,,{{40BF162C-277E-4B1D-8EB6-3B38A63D3C8D}},,Enumeratiesoort,,,id-40bf162c-277e-4b1d-8eb6-3b38a63d3c8d,Data object,21022024-11:03:02,,,,,,,,
963,enum_LiningType,,Enumeration,,{{985B386E-790A-467D-A73B-9C0E9FA4A636}},,Enumeratiesoort,,,id-985b386e-790a-467d-a73b-9c0e9fa4a636,Data object,21022024-11:03:02,,,,,,,,
964,enum_Markeringsbreedte,,Enumeration,,{{BE22A937-3BC6-4879-8187-580C87D1DA78}},,Enumeratiesoort,,,id-be22a937-3bc6-4879-8187-580c87d1da78,Data object,21022024-11:03:02,,,,,,,,
965,enum_Markeringsoort,,Enumeration,,{{7FF3EBDF-02C7-4AEF-B236-B903032EADA5}},,Enumeratiesoort,,,id-7ff3ebdf-02c7-4aef-b236-b903032eada5,Data object,21022024-11:03:02,,,,,,,,
966,enum_Markeringspatroon,,Enumeration,,{{E65AB918-984D-4709-BF75-A10ED60C7940}},,Enumeratiesoort,,,id-e65ab918-984d-4709-bf75-a10ed60c7940,Data object,21022024-11:03:02,,,,,,,,
967,enum_Materiaal,,Enumeration,,{{D2EB2895-8962-4A8F-BE8F-661FBCC6CD89}},,Enumeratiesoort,,,id-d2eb2895-8962-4a8f-be8f-661fbcc6cd89,Data object,21022024-11:03:02,,,,,,,,
968,enum_Ondergroei,,Enumeration,,{{B0A4133C-F613-43DD-A4AF-B539571C1E9B}},,Enumeratiesoort,,,id-b0a4133c-f613-43dd-a4af-b539571c1e9b,Data object,21022024-11:03:02,,,,,,,,
969,enum_Onderhoudsplichtige,,Enumeration,,{{7DB23E37-4D12-4AB0-BD69-A525117689CA}},,Enumeratiesoort,,,id-7db23e37-4d12-4ab0-bd69-a525117689ca,Data object,21022024-11:03:02,,,,,,,,
970,enum_Onderhoudsregime,,Enumeration,,{{72902987-B607-4C4B-9AF4-724A9FDB2B2E}},,Enumeratiesoort,,,id-72902987-b607-4c4b-9af4-724a9fdb2b2e,Data object,21022024-11:03:02,,,,,,,,
971,enum_Ondersteuningsvorm,,Enumeration,,{{C8F01F81-9D45-4CBF-9575-0C5E577D83A6}},,Enumeratiesoort,,,id-c8f01f81-9d45-4cbf-9575-0c5e577d83a6,Data object,21022024-11:03:02,,,,,,,,
972,enum_OriÃ«ntatie,,Enumeration,,{{75CB40AB-0F7F-423C-91ED-8F370F452E95}},,Enumeratiesoort,,,id-75cb40ab-0f7f-423c-91ed-8f370f452e95,Data object,21022024-11:03:02,,,,,,,,
973,enum_OverbruggingsobjectModaliteit,,Enumeration,,{{071686B4-0AE0-4552-B573-0D4690B3D647}},,Enumeratiesoort,,,id-071686b4-0ae0-4552-b573-0d4690b3d647,Data object,21022024-11:03:02,,,,,,,,
974,enum_PlaatsoriÃ«ntatie,,Enumeration,,{{8CFCC665-742E-45AD-A974-7672630F7015}},,Enumeratiesoort,,,id-8cfcc665-742e-45ad-a974-7672630f7015,Data object,21022024-11:03:02,,,,,,,,
975,enum_RioolputConstructieonderdeel,,Enumeration,,{{23620E79-DC64-4F11-A8B1-DA8A2B872918}},,Enumeratiesoort,,,id-23620e79-dc64-4f11-a8b1-da8a2b872918,Data object,21022024-11:03:02,,,,,,,,
976,enum_Snoeifase,,Enumeration,,{{2CD753D5-9065-4887-80D2-915A59081048}},,Enumeratiesoort,,,id-2cd753d5-9065-4887-80d2-915a59081048,Data object,21022024-11:03:02,,,,,,,,
977,enum_Soortnaam,,Enumeration,,{{BDCCAF2B-7D0F-474D-83C5-0774867CAF22}},,Enumeratiesoort,,,id-bdccaf2b-7d0f-474d-83c5-0774867caf22,Data object,21022024-11:03:02,,,,,,,,
978,enum_SoortPlantenbak,,Enumeration,,{{89DD0DED-F64B-463F-9A86-578C06DBD76B}},,Enumeratiesoort,,,id-89dd0ded-f64b-463f-9a86-578c06dbd76b,Data object,21022024-11:03:02,,,,,,,,
979,enum_SoortVoeg,,Enumeration,,{{6B82C920-F901-4B5B-ADF3-22484BEA10A4}},,Enumeratiesoort,,,id-6b82c920-f901-4b5b-adf3-22484bea10a4,Data object,21022024-11:03:02,,,,,,,,
980,enum_SpeelterreinLeeftijdDoelgroep,,Enumeration,,{{ACE7A70E-3776-4953-8068-9A01C1988678}},,Enumeratiesoort,,,id-ace7a70e-3776-4953-8068-9a01c1988678,Data object,21022024-11:03:02,,,,,,,,
981,enum_SpeeltoestelToestelonderdeel,,Enumeration,,{{E02BE5A5-6D2B-414A-A19F-D4BC1E1B84C3}},,Enumeratiesoort,,,id-e02be5a5-6d2b-414a-a19f-d4bc1e1b84c3,Data object,21022024-11:03:02,,,,,,,,
982,enum_SportterreinTypeSport,,Enumeration,,{{8395EBFE-DBDF-4DF4-9387-F7405B4FB57E}},,Enumeratiesoort,,,id-8395ebfe-dbdf-4df4-9387-f7405b4fb57e,Data object,21022024-11:03:02,,,,,,,,
983,enum_Stamdiameterklasse,,Enumeration,,{{C3BFA45D-09B5-47AE-ADFF-E2C9E59BF8C9}},,Enumeratiesoort,,,id-c3bfa45d-09b5-47ae-adff-e2c9e59bf8c9,Data object,21022024-11:03:02,,,,,,,,
984,enum_Status,,Enumeration,,{{4E721262-E6E2-41DF-BB99-0B6693E32435}},,Enumeratiesoort,,,id-4e721262-e6e2-41df-bb99-0b6693e32435,Data object,21022024-11:03:02,,,,,,,,
985,enum_TakvrijeStam,,Enumeration,,{{86B451A6-D298-41B0-BCE8-44D49F1F4B2B}},,Enumeratiesoort,,,id-86b451a6-d298-41b0-bce8-44d49f1f4b2b,Data object,21022024-11:03:02,,,,,,,,
986,enum_Taludsteilte,,Enumeration,,{{5E43C774-B9BA-4D3C-B99A-D2A25ECE7DDC}},,Enumeratiesoort,,,id-5e43c774-b9ba-4d3c-b99a-d2a25ece7ddc,Data object,21022024-11:03:02,,,,,,,,
987,enum_Toestelgroep,,Enumeration,,{{25BDB9BC-85ED-493F-A3CD-B559FFFA5133}},,Enumeratiesoort,,,id-25bdb9bc-85ed-493f-a3cd-b559fffa5133,Data object,21022024-11:03:02,,,,,,,,
988,enum_Type,,Enumeration,,{{E3E112B3-E46F-45C4-B2C9-B152E6F805A1}},,Enumeratiesoort,,,id-e3e112b3-e46f-45c4-b2c9-b152e6f805a1,Data object,21022024-11:03:02,,,,,,,,
989,enum_TypeAfdekking,,Enumeration,,{{B7F5D805-0F2B-4F2D-85F7-A04ED56694DB}},,Enumeratiesoort,,,id-b7f5d805-0f2b-4f2d-85f7-a04ed56694db,Data object,21022024-11:03:02,,,,,,,,
990,enum_TypeAsbesthoudend,,Enumeration,,{{816AE838-8053-42AB-8CE7-6A915D8D9574}},,Enumeratiesoort,,,id-816ae838-8053-42ab-8ce7-6a915d8d9574,Data object,21022024-11:03:02,,,,,,,,
991,enum_TypeBediening,,Enumeration,,{{B8349648-76E8-4AB3-B635-D81FDF7F667E}},,Enumeratiesoort,,,id-b8349648-76e8-4ab3-b635-d81fdf7f667e,Data object,21022024-11:03:02,,,,,,,,
992,enum_TypeBeheerder,,Enumeration,,{{9A7155E5-6275-48DE-97AF-E5E4267B639C}},,Enumeratiesoort,,,id-9a7155e5-6275-48de-97af-e5e4267b639c,Data object,21022024-11:03:02,,,,,,,,
993,enum_TypeBeheerderPlus,,Enumeration,,{{440460ED-D075-48FC-895F-E02487BD7176}},,Enumeratiesoort,,,id-440460ed-d075-48fc-895f-e02487bd7176,Data object,21022024-11:03:02,,,,,,,,
994,enum_TypeBeschermingsstatus,,Enumeration,,{{C0AC7E52-057E-4236-A8C0-80BF57B85FE4}},,Enumeratiesoort,,,id-c0ac7e52-057e-4236-a8c0-80bf57b85fe4,Data object,21022024-11:03:02,,,,,,,,
995,enum_TypeBewerking,,Enumeration,,{{4293C242-FEAE-4C59-B183-7F2F18AD5890}},,Enumeratiesoort,,,id-4293c242-feae-4c59-b183-7f2f18ad5890,Data object,21022024-11:03:02,,,,,,,,
996,enum_TypeBouwdeel,,Enumeration,,{{8270E1FB-A136-4F66-8264-FAB907866E2B}},,Enumeratiesoort,,,id-8270e1fb-a136-4f66-8264-fab907866e2b,Data object,21022024-11:03:02,,,,,,,,
997,enum_TypeBovenkantKademuur,,Enumeration,,{{D9901622-F897-44E4-A577-56E09ED55873}},,Enumeratiesoort,,,id-d9901622-f897-44e4-a577-56e09ed55873,Data object,21022024-11:03:02,,,,,,,,
998,enum_TypeCommunicatie,,Enumeration,,{{89CD23DC-FE90-4F1C-B488-D3A1A9DF7208}},,Enumeratiesoort,,,id-89cd23dc-fe90-4f1c-b488-d3a1a9df7208,Data object,21022024-11:03:02,,,,,,,,
999,enum_TypeConstructie,,Enumeration,,{{7A84CB53-2A1A-4642-8728-1A355B7E3A5E}},,Enumeratiesoort,,,id-7a84cb53-2a1a-4642-8728-1a355b7e3a5e,Data object,21022024-11:03:02,,,,,,,,
1000,enum_TypeDeurbediening,,Enumeration,,{{44604AB1-949D-4D6B-9CEC-5E5D1B19D35A}},,Enumeratiesoort,,,id-44604ab1-949d-4d6b-9cec-5e5d1b19d35a,Data object,21022024-11:03:02,,,,,,,,
1001,enum_TypeEigenaar,,Enumeration,,{{359BC182-DA82-4ECE-A924-60F71AB10CCD}},,Enumeratiesoort,,,id-359bc182-da82-4ece-a924-60f71ab10ccd,Data object,21022024-11:03:02,,,,,,,,
1002,enum_TypeEigenaarPlus,,Enumeration,,{{39484B75-C7F8-4FEC-9348-B668821A4B1D}},,Enumeratiesoort,,,id-39484b75-c7f8-4fec-9348-b668821a4b1d,Data object,21022024-11:03:02,,,,,,,,
1003,enum_TypeElement,,Enumeration,,{{10DF6A73-C95E-4885-AB58-1B89FEBA4BA0}},,Enumeratiesoort,,,id-10df6a73-c95e-4885-ab58-1b89feba4ba0,Data object,21022024-11:03:02,,,,,,,,
1004,enum_TypeFundering,,Enumeration,,{{E80D87B7-37EB-47BE-B75E-AA194DC08E07}},,Enumeratiesoort,,,id-e80d87b7-37eb-47be-b75e-aa194dc08e07,Data object,21022024-11:03:02,,,,,,,,
1005,enum_TypeLigging,,Enumeration,,{{6DCEFF95-3039-439A-88CC-19E3BEF049EF}},,Enumeratiesoort,,,id-6dceff95-3039-439a-88cc-19e3bef049ef,Data object,21022024-11:03:02,,,,,,,,
1006,enum_TypeMantel,,Enumeration,,{{DA3D97D3-2619-435F-94B6-A36EFB0A3FDE}},,Enumeratiesoort,,,id-da3d97d3-2619-435f-94b6-a36efb0a3fde,Data object,21022024-11:03:02,,,,,,,,
1007,enum_TypeMonument,,Enumeration,,{{AE07CDDB-007F-4332-BC88-5607C1607A6C}},,Enumeratiesoort,,,id-ae07cddb-007f-4332-bc88-5607c1607a6c,Data object,21022024-11:03:02,,,,,,,,
1008,enum_TypeNivelleerschijf,,Enumeration,,{{35969A2D-E64B-4F6E-AA03-E90A69FAE647}},,Enumeratiesoort,,,id-35969a2d-e64b-4f6e-aa03-e90a69fae647,Data object,21022024-11:03:02,,,,,,,,
1009,enum_TypeOmgevingsrisicoklasse,,Enumeration,,{{437806C5-6D08-4163-A837-4AD221FD0483}},,Enumeratiesoort,,,id-437806c5-6d08-4163-a837-4ad221fd0483,Data object,21022024-11:03:02,,,,,,,,
1010,enum_TypeOnderdeelMetPomp,,Enumeration,,{{00B2C7D6-987C-4DD3-8573-FDC91CB626DE}},,Enumeratiesoort,,,id-00b2c7d6-987c-4dd3-8573-fdc91cb626de,Data object,21022024-11:03:02,,,,,,,,
1011,enum_TypePlus,,Enumeration,,{{703DCAF1-98C7-4511-BF73-1A081538179C}},,Enumeratiesoort,,,id-703dcaf1-98c7-4511-bf73-1a081538179c,Data object,21022024-11:03:02,,,,,,,,
1012,enum_TypeSlot,,Enumeration,,{{DFA054FF-C728-4128-B740-94752873016B}},,Enumeratiesoort,,,id-dfa054ff-c728-4128-b740-94752873016b,Data object,21022024-11:03:02,,,,,,,,
1013,enum_TypeStandplaats,,Enumeration,,{{785319CE-C818-447C-8406-FB80EFFA91B3}},,Enumeratiesoort,,,id-785319ce-c818-447c-8406-fb80effa91b3,Data object,21022024-11:03:02,,,,,,,,
1014,enum_TypeStandplaatsPlus,,Enumeration,,{{B9E554C7-D18C-4B9F-AC74-AD3990646868}},,Enumeratiesoort,,,id-b9e554c7-d18c-4b9f-ac74-ad3990646868,Data object,21022024-11:03:02,,,,,,,,
