,naam,definitie,uml-type,ggm-guid,ggm-source-guid,ggm-target-guid,toelichting,archimate-type,gemma-guid,gemma-source-guid,gemma-target-guid,datum-tijd-export
520,geldig voor,,Association,{C198CD7E-8F34-4925-A08C-5788991A2148},{FF448272-AB9D-4ec9-B4BE-E60E2552817A},{27219A32-3B52-4f54-AA67-A972F4B7D9D0},,,,,,25102023-07:53:00
521,betreft,,Association,{DAB8A69C-0150-4f78-80B4-BBDF25BD0734},{9E0936E5-6B50-4205-BA5D-FEB80486D6F1},{27219A32-3B52-4f54-AA67-A972F4B7D9D0},,,,,,25102023-07:53:00
522,,,Generalization,{4CF50A56-FB68-465b-A8D0-FD6EA0E9753B},{8F492648-6EF2-4f8a-87C9-2440230D4137},{27219A32-3B52-4f54-AA67-A972F4B7D9D0},,,,,,25102023-07:53:00
523,resulteert,,Association,{A9A7708E-526C-41d5-9E5F-48EEAB4E93BD},{FF448272-AB9D-4ec9-B4BE-E60E2552817A},{9E0936E5-6B50-4205-BA5D-FEB80486D6F1},,,,,,25102023-07:53:00
524,verificatie,,Association,{E6B1D422-FC65-4238-A32E-048C78380023},{653EEEA7-ED82-427d-BD72-86C847793AD6},{9E0936E5-6B50-4205-BA5D-FEB80486D6F1},,,,,,25102023-07:53:00
525,betreft,,Association,{8346683D-99E3-4a0b-A741-2FBE97BE3FA7},{653EEEA7-ED82-427d-BD72-86C847793AD6},{6AD98160-FFE6-4105-A724-5D5733C87CD8},,,,,,25102023-07:53:00
526,betreft,,Association,{A1D9E6C1-5A66-4cf7-A381-6BB023BAF9D8},{9E0936E5-6B50-4205-BA5D-FEB80486D6F1},{6AD98160-FFE6-4105-A724-5D5733C87CD8},,,,,,25102023-07:53:00
527,betreft voertuig,,Association,{D16E2EF9-1913-44f1-8479-F9C3AD43E98F},{4EA4D754-FAD7-4caf-8060-342689EC16FE},{6AD98160-FFE6-4105-A724-5D5733C87CD8},,,,,,25102023-07:53:00
528,is,,Association,{B5707E27-09A9-44de-933A-FAF7D8613113},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},{6AD98160-FFE6-4105-A724-5D5733C87CD8},,,,,,25102023-07:53:00
529,komt voort uit,,Association,{DFD415FA-8E2B-40c0-ACC5-9FAE27393B25},{653EEEA7-ED82-427d-BD72-86C847793AD6},{4957AC99-3F36-4959-A210-9EC6759B87F8},,,,,,25102023-07:53:00
530,leverancier,,Association,{FA794E49-670B-4071-9AB0-16EE0E2BB363},{9E0936E5-6B50-4205-BA5D-FEB80486D6F1},{6C283ABA-C1A3-465b-B267-39E75D06E41F},,,,,,25102023-07:53:00
531,heeft soort,,Association,{E15D5C66-CF29-438f-8E91-3427CB747057},{A22B8038-3C04-44a7-8E75-90A3A5E2615B},{E81990BA-1B6E-4e2a-9910-1E02CDDD53A6},,,,,,25102023-07:53:00
532,heeft doelstelling,,Association,{51748CAF-E7CE-4ce8-9897-DE5549EF0F09},{A22B8038-3C04-44a7-8E75-90A3A5E2615B},{28C572B5-C147-4b99-B920-00062C843FDE},,,,,,25102023-07:53:00
533,heeft aanmelding,,Association,{C49D501E-CC39-4b11-9579-7B0A180B98DD},{A22B8038-3C04-44a7-8E75-90A3A5E2615B},{294E3981-C1EF-451e-AE2B-758EC4E4B284},,,,,,25102023-07:53:00
534,heeft bijzonderheid,,Association,{507E6CB0-8844-4a39-AA86-7DE0A88CC0DB},{A22B8038-3C04-44a7-8E75-90A3A5E2615B},{77A962E5-889A-4af6-ADFD-37C3EE8C48F0},,,,,,25102023-07:53:00
535,heeft behandeling,,Association,{6D7DECEC-F17A-4ecb-B263-9AA07C56EF1E},{A22B8038-3C04-44a7-8E75-90A3A5E2615B},{1B8CF61F-3039-4fc5-A57D-B758170FCA0E},,,,,,25102023-07:53:00
536,heeft betrokkenen,,Association,{A72380B2-780A-4384-95FA-753AB757EF02},{A22B8038-3C04-44a7-8E75-90A3A5E2615B},{3DF01B79-6712-473e-9878-594CB5AE95A7},,,,,,25102023-07:53:00
537,heeft relatie,,Association,{377AB2D0-5B41-4ef2-98F6-B482621C54A3},{DAF09055-A5A6-4ff4-A158-21B20567B296},{3DF01B79-6712-473e-9878-594CB5AE95A7},,,,,,25102023-07:53:00
538,is van soort,,Association,{F3D8FF7E-2CB8-46e1-9A48-452F97414C61},{28C572B5-C147-4b99-B920-00062C843FDE},{79A14AF2-F1F9-43a3-914B-FD04CB609F44},,,,,,25102023-07:53:00
539,is van soort,,Association,{9EB392F7-17AF-488e-9A25-F6F50C22C142},{77A962E5-889A-4af6-ADFD-37C3EE8C48F0},{03BB6341-7C3E-4a4b-9207-6A2EB9D116FE},,,,,,25102023-07:53:00
540,is van soort,,Association,{FDDAA5BD-12FD-4301-8601-F758417272CC},{1B8CF61F-3039-4fc5-A57D-B758170FCA0E},{4F518962-5EA3-4f56-8379-3A835FFE84CA},,,,,,25102023-07:53:00
541,soort uitstroomreden,,Association,{B3617104-EBEE-4475-A66C-30242EEF9895},{42D33289-422A-4d94-BE6B-44B34CC230B5},{00D4F259-1598-4817-AA3E-B38B6B156D20},,,,,,25102023-07:53:00
