,naam,definitie,archimate-type,uml-type,gemma-guid,ggm-guid,bron,toelichting,toelichting,synoniemen,domein-iv3,domein-dcat,domein-gemma,datum-tijd-export
899,statusVoortgangBouw,Een aanduiding van alle fases die de voortgang bouw pand kan aannemen.,Data object,Enumeration,id-8c49f097-6d95-4406-b3b7-58ac102b6fd2,{8C49F097-6D95-4406-B3B7-58AC102B6FD2},,,,,,,,25102023-07:53:00
900,statusWoonplaats,"Een aanduiding van alle waarden die de status van een woonplaats 
kan aannemen. ",Data object,Enumeration,id-3cf7c652-66df-48c0-95d6-fc742c6daac0,{3CF7C652-66DF-48c0-95D6-FC742C6DAAC0},,,,,,,,25102023-07:53:00
901,statusWOZ(Deel)Object,Een aanduiding van alle  fasen van de levenscyclus van WOZ-(deel)objecten,Data object,Enumeration,id-4c3ec32c-0910-4a25-8f1d-b9529a06b272,{4C3EC32C-0910-4a25-8F1D-B9529A06B272},,,,,,,,25102023-07:53:00
902,typeOverbrugging,Een codering van de verschillende waarden die de typering van een overbrugging kan aannemen.,Data object,Enumeration,id-f6175714-dd26-4c1d-be2d-f9a60e9b0717,{F6175714-DD26-4c1d-BE2D-F9A60E9B0717},,,,,,,,25102023-07:53:00
903,typeringAppartementsrechtsplitsing,De verschillende waarden die de typering van appartementsrechtsplitsingen kan aannemen.,Data object,Enumeration,id-6d64d2bb-b7ff-4771-b12f-f97458e8447f,{6D64D2BB-B7FF-4771-B12F-F97458E8447F},,,,,,,,25102023-07:53:00
904,typeringFunctie,De verschillende waarden die een type functie conform KvK kan aannemen,Data object,Enumeration,id-259418d3-0294-4f13-a001-a84b00afa11a,{259418D3-0294-4f13-A001-A84B00AFA11A},,,,,,,,25102023-07:53:00
905,typeringFunctionaris,De verschillende waarden die een type functionaris conform KvK kan aannemen.,Data object,Enumeration,id-75587aad-69cf-4db2-b8cb-f2c49bb84b9e,{75587AAD-69CF-4db2-B8CB-F2C49BB84B9E},,,,,,,,25102023-07:53:00
906,typeringFunctioneelGebied,De verschillende waarden die de typering  van het functioneel gebied kan aannemen.,Data object,Enumeration,id-9691d0dc-42fd-4590-a7ae-48a29ec9fab6,{9691D0DC-42FD-4590-A7AE-48A29EC9FAB6},,,,,,,,25102023-07:53:00
907,typeringGebouwinstallatie,"De verschillende waarden die de typering van een gebouwinstallatie kan aannemen.
",Data object,Enumeration,id-eaaa0011-dd1f-4430-90ec-73150de47d9c,{EAAA0011-DD1F-4430-90EC-73150DE47D9C},,,,,,,,25102023-07:53:00
908,typeringIngeschrevenNietNatuurlijkPersoon,De verschillende waarden die de typering van een ingeschreven niet natuurlijk personen conform KvK kan aannemen,Data object,Enumeration,id-536b347b-01a6-417c-a01d-1739bbd0b2e5,{536B347B-01A6-417c-A01D-1739BBD0B2E5},,,,,,,,25102023-07:53:00
909,typeringInrichtingselement,"<font color=""#0f0f0f"">De verschillende waarden die de typering van het inrichtingselement kan aannemen.</font>",Data object,Enumeration,id-4a445d67-f0f4-47a9-834f-f99508939495,{4A445D67-F0F4-47a9-834F-F99508939495},,,,,,,,25102023-07:53:00
910,typeringKunstwerk,De verschillende waarden die de typering van het kunstwerk kan aannemen.,Data object,Enumeration,id-e86cb891-b9dd-4549-bc6e-7ab5ca87ef86,{E86CB891-B9DD-4549-BC6E-7AB5CA87EF86},,,,,,,,25102023-07:53:00
911,typeringInrichtingselementPlus,De verschillende waarden die een nadere categorisering van een type inrichtingselement kan aannemen.,Data object,Enumeration,id-587cf5d6-8528-45ed-9aa0-8e446f48b71f,{587CF5D6-8528-45ed-9AA0-8E446F48B71F},,,,,,,,25102023-07:53:00
912,typeObjectcode,Codering van de binnen de BAG onderscheiden objecttypen.,Data object,Enumeration,id-29b5467c-7e93-427a-9884-80cd0e931b6a,{29B5467C-7E93-427a-9884-80CD0E931B6A},,,,,,,,25102023-07:53:00
913,typeringOndersteunendWater,De verschillende waarden die de typeringen van het  ondersteunend water kan aannemen.,Data object,Enumeration,id-71f13bfd-e7bf-4b46-9e3f-bcc309372885,{71F13BFD-E7BF-4b46-9E3F-BCC309372885},,,,,,,,25102023-07:53:00
914,typeringOndersteunendWaterPlus,De verschillende waarden die een nadere classificatie van de typering van het ondersteunend water kan aannemen.,Data object,Enumeration,id-aaa4f542-cc71-4808-b355-5234b54b4d0c,{AAA4F542-CC71-4808-B355-5234B54B4D0C},,,,,,,,25102023-07:53:00
915,typeringOpenbareRuimte,De verschillende waarden die de typering van een openbare ruimte kan aannemen. ,Data object,Enumeration,id-bab6fe74-fd44-4fca-b021-b87d38dfa5cb,{BAB6FE74-FD44-4fca-B021-B87D38DFA5CB},,,,,,,,25102023-07:53:00
916,typeringOverbruggingsdeel,De verschillende waarden die de typering van een  onderdeel van een brugconstructie kan aannemen,Data object,Enumeration,id-e0597df2-b664-4b3c-8dce-08dfb6c905c3,{E0597DF2-B664-4b3c-8DCE-08DFB6C905C3},,,,,,,,25102023-07:53:00
917,typeringOverigBouwwerk,De verschillende waarden die de typering van een overig bouwwerk kan aannemen,Data object,Enumeration,id-f816c8fa-3d89-4004-944a-47a8d5c82ed5,{F816C8FA-3D89-4004-944A-47A8D5C82ED5},,,,,,,,25102023-07:53:00
918,typeringOverigeScheiding,De verschillende waarden die de typering van een overige scheiding kan aannemen.,Data object,Enumeration,id-25785008-a2f4-4725-a525-b0e4ff470d9d,{25785008-A2F4-4725-A525-B0E4FF470D9D},,,,,,,,25102023-07:53:00
919,typeringScheiding,De verschillende waarden die de typering van een  scheiding kan aannemen,Data object,Enumeration,id-46243659-a179-4d8d-9356-21680da327e5,{46243659-A179-4d8d-9356-21680DA327E5},,,,,,,,25102023-07:53:00
920,typeringVegetatieobject,De verschillende waarden die de typeringen van een  vrijstaande vegetatieobject kan aannemen,Data object,Enumeration,id-b92f9def-a728-4425-bf33-2cca3090ce70,{B92F9DEF-A728-4425-BF33-2CCA3090CE70},,,,,,,,25102023-07:53:00
921,typeringWater,"De verschillende waarden die de typering van het water kan aannemen.
",Data object,Enumeration,id-61b9bc8d-dc58-4f6c-9ea7-11ad6101176b,{61B9BC8D-DC58-4f6c-9EA7-11AD6101176B},,,,,,,,25102023-07:53:00
922,typeringWaterPlus,"De verschillende waarden die een nadere categorisering van een type water kan aannemen.
",Data object,Enumeration,id-207728df-d25f-4166-93dd-12ea3736161e,{207728DF-D25F-4166-93DD-12EA3736161E},,,,,,,,25102023-07:53:00
923,typeringZekerheidsrecht,De verschillende waarden die de typering van het zekerheidsrecht kan aannemen.,Data object,Enumeration,id-63813a6d-22a7-4fa1-afa9-a40afa3011a6,{63813A6D-22A7-4fa1-AFA9-A40AFA3011A6},,,,,,,,25102023-07:53:00
924,enum_AanOfVrijliggend,,Data object,Enumeration,id-2f1446ba-cab3-4ff2-a215-896f8fbd10a6,{{2F1446BA-CAB3-4FF2-A215-896F8FBD10A6}},,,,,,,,25102023-07:53:00
925,enum_Afmeting,,Data object,Enumeration,id-befbf0cf-bbed-4c03-b633-de2089cffb63,{{BEFBF0CF-BBED-4C03-B633-DE2089CFFB63}},,,,,,,,25102023-07:53:00
926,enum_Bedienaar,,Data object,Enumeration,id-e4ac4ba1-db4b-4b15-aa16-e3775cf35e19,{{E4AC4BA1-DB4B-4B15-AA16-E3775CF35E19}},,,,,,,,25102023-07:53:00
927,enum_Beheergebied,,Data object,Enumeration,id-ff44c7e9-2fa3-4314-b4a9-d251eb6eb7b6,{{FF44C7E9-2FA3-4314-B4A9-D251EB6EB7B6}},,,,,,,,25102023-07:53:00
928,enum_BeheerobjectGebruiksfunctie,,Data object,Enumeration,id-a96db9bb-1835-4b55-ae3c-7d5322e72bf0,{{A96DB9BB-1835-4B55-AE3C-7D5322E72BF0}},,,,,,,,25102023-07:53:00
929,enum_Belasting,,Data object,Enumeration,id-2199cdfc-a8fd-4224-b83f-2a2fde72ab6a,{{2199CDFC-A8FD-4224-B83F-2A2FDE72AB6A}},,,,,,,,25102023-07:53:00
930,enum_BelastingklasseNieuw,,Data object,Enumeration,id-672a819a-b100-4c95-b5ca-f920f49fe18f,{{672A819A-B100-4C95-B5CA-F920F49FE18F}},,,,,,,,25102023-07:53:00
931,enum_BelastingklasseOud,,Data object,Enumeration,id-d5098738-76c0-48b7-a318-faeb9ed7b468,{{D5098738-76C0-48B7-A318-FAEB9ED7B468}},,,,,,,,25102023-07:53:00
932,enum_Beleidsstatus,,Data object,Enumeration,id-5b736087-3105-435b-b76b-2e6bb2333152,{{5B736087-3105-435B-B76B-2E6BB2333152}},,,,,,,,25102023-07:53:00
933,enum_BeoogdeOmlooptijd,,Data object,Enumeration,id-74922802-9b47-48ab-acb7-2a11b043982d,{{74922802-9B47-48AB-ACB7-2A11B043982D}},,,,,,,,25102023-07:53:00
934,enum_Bereikbaarheid,,Data object,Enumeration,id-6f7956bb-d0da-4bd3-9fd5-9352f7a47d2f,{{6F7956BB-D0DA-4BD3-9FD5-9352F7A47D2F}},,,,,,,,25102023-07:53:00
935,enum_BereikbaarheidKolk,,Data object,Enumeration,id-60e66776-5271-431e-a582-c7591bcb1500,{{60E66776-5271-431E-A582-C7591BCB1500}},,,,,,,,25102023-07:53:00
936,enum_Boombeeld,,Data object,Enumeration,id-6b64a1dd-5b26-4610-8368-e456851c50af,{{6B64A1DD-5B26-4610-8368-E456851C50AF}},,,,,,,,25102023-07:53:00
937,enum_Boomgroep,,Data object,Enumeration,id-75c762f9-e6cf-4321-929f-ff29fd8bb2c6,{{75C762F9-E6CF-4321-929F-FF29FD8BB2C6}},,,,,,,,25102023-07:53:00
938,enum_BoomhoogteklasseActueel,,Data object,Enumeration,id-637ab25c-23ed-4105-8ad4-fea3697069a8,{{637AB25C-23ED-4105-8AD4-FEA3697069A8}},,,,,,,,25102023-07:53:00
939,enum_BoomTypeBeschermingsstatusPlus,,Data object,Enumeration,id-40d9cfdb-2b63-40f3-b70a-dc33f2292546,{{40D9CFDB-2B63-40F3-B70A-DC33F2292546}},,,,,,,,25102023-07:53:00
940,enum_Boomveiligheidsklasse,,Data object,Enumeration,id-a20aea9d-f693-4e0c-afe6-0a0e04360256,{{A20AEA9D-F693-4E0C-AFE6-0A0E04360256}},,,,,,,,25102023-07:53:00
941,enum_Boomvoorziening,,Data object,Enumeration,id-1190ca0f-6485-476d-bd0b-8b6c1ba06cdd,{{1190CA0F-6485-476D-BD0B-8B6C1BA06CDD}},,,,,,,,25102023-07:53:00
942,enum_BreedteklasseHaag,,Data object,Enumeration,id-4a6db94d-e54e-4013-b1bd-062eb7dfd0ba,{{4A6DB94D-E54E-4013-B1BD-062EB7DFD0BA}},,,,,,,,25102023-07:53:00
943,enum_Certificeringsinstantie,,Data object,Enumeration,id-024432a6-6904-4f55-a353-9a71200968ec,{{024432A6-6904-4F55-A353-9A71200968EC}},,,,,,,,25102023-07:53:00
944,enum_Constructielaagsoort,,Data object,Enumeration,id-e9d99f40-45a2-4699-826d-746f115814ba,{{E9D99F40-45A2-4699-826D-746F115814BA}},,,,,,,,25102023-07:53:00
945,enum_Constructietype,,Data object,Enumeration,id-271bc864-2f2f-4f1a-8d79-0cfa26db1b24,{{271BC864-2F2F-4F1A-8D79-0CFA26DB1B24}},,,,,,,,25102023-07:53:00
946,enum_Controlefrequentie,,Data object,Enumeration,id-03f401b4-392e-4c17-af63-5d24d418feea,{{03F401B4-392E-4C17-AF63-5D24D418FEEA}},,,,,,,,25102023-07:53:00
947,enum_CultuurhistorischWaardevol,,Data object,Enumeration,id-38b896e1-a02b-4636-a5e4-8beac3085b29,{{38B896E1-A02B-4636-A5E4-8BEAC3085B29}},,,,,,,,25102023-07:53:00
948,enum_Doelsoort,,Data object,Enumeration,id-5555e758-de97-4386-aa51-7b9ec7297956,{{5555E758-DE97-4386-AA51-7B9EC7297956}},,,,,,,,25102023-07:53:00
949,enum_Fabrikant,,Data object,Enumeration,id-63366f9b-4d67-4939-8453-37011164b07a,{{63366F9B-4D67-4939-8453-37011164B07A}},,,,,,,,25102023-07:53:00
950,enum_Formaat,,Data object,Enumeration,id-acc199d4-6fc8-4195-acb1-e84c688cab25,{{ACC199D4-6FC8-4195-ACB1-E84C688CAB25}},,,,,,,,25102023-07:53:00
951,enum_FunderingLeiding,,Data object,Enumeration,id-a293da5a-d490-4968-a588-1ee196be4bbb,{{A293DA5A-D490-4968-A588-1EE196BE4BBB}},,,,,,,,25102023-07:53:00
952,enum_Gebiedstype,,Data object,Enumeration,id-5483f5d7-8bf2-470f-8dc9-13c04aea4602,{{5483F5D7-8BF2-470F-8DC9-13C04AEA4602}},,,,,,,,25102023-07:53:00
953,enum_GewenstSluitingspercentage,,Data object,Enumeration,id-ddaec7c7-2e9e-412f-b15a-27af8965b1ff,{{DDAEC7C7-2E9E-412F-B15A-27AF8965B1FF}},,,,,,,,25102023-07:53:00
954,enum_Groeifase,,Data object,Enumeration,id-87e0a482-b32d-4e44-b3a9-8ea10459b3f2,{{87E0A482-B32D-4E44-B3A9-8EA10459B3F2}},,,,,,,,25102023-07:53:00
955,enum_GroenobjectBereikbaarheidPlus,,Data object,Enumeration,id-0831ff14-3d6e-4d1d-881e-9c3fd696ed19,{{0831FF14-3D6E-4D1D-881E-9C3FD696ED19}},,,,,,,,25102023-07:53:00
956,enum_Grondsoort,,Data object,Enumeration,id-4d7708b4-2d1a-418c-8e6d-0811f8ec80e1,{{4D7708B4-2D1A-418C-8E6D-0811F8EC80E1}},,,,,,,,25102023-07:53:00
957,enum_GrondsoortPlus,,Data object,Enumeration,id-1a81e6e9-c85d-499f-95f7-2746c4831ab0,{{1A81E6E9-C85D-499F-95F7-2746C4831AB0}},,,,,,,,25102023-07:53:00
958,enum_HoogteklasseHaag,,Data object,Enumeration,id-5b98e4d0-5e6d-410d-bf69-eae541612740,{{5B98E4D0-5E6D-410D-BF69-EAE541612740}},,,,,,,,25102023-07:53:00
959,enum_IMKLThema,,Data object,Enumeration,id-d37a43a2-08d9-4058-9316-c27f37e4632e,{{D37A43A2-08D9-4058-9316-C27F37E4632E}},,,,,,,,25102023-07:53:00
960,enum_Installateur,,Data object,Enumeration,id-fa782888-fb88-44a2-aedc-09013bb5f206,{{FA782888-FB88-44A2-AEDC-09013BB5F206}},,,,,,,,25102023-07:53:00
961,enum_Kleur,,Data object,Enumeration,id-90c47fe0-0f7a-42fb-a437-be9cb8c233e1,{{90C47FE0-0F7A-42FB-A437-BE9CB8C233E1}},,,,,,,,25102023-07:53:00
962,enum_KroondiameterklasseActueel,,Data object,Enumeration,id-6057ad6b-c295-431e-bd34-8eda48625ad3,{{6057AD6B-C295-431E-BD34-8EDA48625AD3}},,,,,,,,25102023-07:53:00
963,enum_KwaliteitsniveauGewenst,,Data object,Enumeration,id-d287ff5b-5704-472d-b0f6-8dca90d46402,{{D287FF5B-5704-472D-B0F6-8DCA90D46402}},,,,,,,,25102023-07:53:00
964,enum_Kweker,,Data object,Enumeration,id-297c8040-fa44-4b86-834e-07e1079d0e13,{{297C8040-FA44-4B86-834E-07E1079D0E13}},,,,,,,,25102023-07:53:00
965,enum_LengteKunstgras,,Data object,Enumeration,id-0e775e22-d30a-4d05-a68e-140f7580f23a,{{0E775E22-D30A-4D05-A68E-140F7580F23A}},,,,,,,,25102023-07:53:00
966,enum_Leverancier,,Data object,Enumeration,id-40bf162c-277e-4b1d-8eb6-3b38a63d3c8d,{{40BF162C-277E-4B1D-8EB6-3B38A63D3C8D}},,,,,,,,25102023-07:53:00
967,enum_LiningType,,Data object,Enumeration,id-985b386e-790a-467d-a73b-9c0e9fa4a636,{{985B386E-790A-467D-A73B-9C0E9FA4A636}},,,,,,,,25102023-07:53:00
968,enum_Markeringsbreedte,,Data object,Enumeration,id-be22a937-3bc6-4879-8187-580c87d1da78,{{BE22A937-3BC6-4879-8187-580C87D1DA78}},,,,,,,,25102023-07:53:00
969,enum_Markeringsoort,,Data object,Enumeration,id-7ff3ebdf-02c7-4aef-b236-b903032eada5,{{7FF3EBDF-02C7-4AEF-B236-B903032EADA5}},,,,,,,,25102023-07:53:00
970,enum_Markeringspatroon,,Data object,Enumeration,id-e65ab918-984d-4709-bf75-a10ed60c7940,{{E65AB918-984D-4709-BF75-A10ED60C7940}},,,,,,,,25102023-07:53:00
971,enum_Materiaal,,Data object,Enumeration,id-d2eb2895-8962-4a8f-be8f-661fbcc6cd89,{{D2EB2895-8962-4A8F-BE8F-661FBCC6CD89}},,,,,,,,25102023-07:53:00
972,enum_Ondergroei,,Data object,Enumeration,id-b0a4133c-f613-43dd-a4af-b539571c1e9b,{{B0A4133C-F613-43DD-A4AF-B539571C1E9B}},,,,,,,,25102023-07:53:00
973,enum_Onderhoudsplichtige,,Data object,Enumeration,id-7db23e37-4d12-4ab0-bd69-a525117689ca,{{7DB23E37-4D12-4AB0-BD69-A525117689CA}},,,,,,,,25102023-07:53:00
974,enum_Onderhoudsregime,,Data object,Enumeration,id-72902987-b607-4c4b-9af4-724a9fdb2b2e,{{72902987-B607-4C4B-9AF4-724A9FDB2B2E}},,,,,,,,25102023-07:53:00
975,enum_Ondersteuningsvorm,,Data object,Enumeration,id-c8f01f81-9d45-4cbf-9575-0c5e577d83a6,{{C8F01F81-9D45-4CBF-9575-0C5E577D83A6}},,,,,,,,25102023-07:53:00
976,enum_OriÃ«ntatie,,Data object,Enumeration,id-75cb40ab-0f7f-423c-91ed-8f370f452e95,{{75CB40AB-0F7F-423C-91ED-8F370F452E95}},,,,,,,,25102023-07:53:00
977,enum_OverbruggingsobjectModaliteit,,Data object,Enumeration,id-071686b4-0ae0-4552-b573-0d4690b3d647,{{071686B4-0AE0-4552-B573-0D4690B3D647}},,,,,,,,25102023-07:53:00
978,enum_PlaatsoriÃ«ntatie,,Data object,Enumeration,id-8cfcc665-742e-45ad-a974-7672630f7015,{{8CFCC665-742E-45AD-A974-7672630F7015}},,,,,,,,25102023-07:53:00
979,enum_RioolputConstructieonderdeel,,Data object,Enumeration,id-23620e79-dc64-4f11-a8b1-da8a2b872918,{{23620E79-DC64-4F11-A8B1-DA8A2B872918}},,,,,,,,25102023-07:53:00
980,enum_Snoeifase,,Data object,Enumeration,id-2cd753d5-9065-4887-80d2-915a59081048,{{2CD753D5-9065-4887-80D2-915A59081048}},,,,,,,,25102023-07:53:00
981,enum_Soortnaam,,Data object,Enumeration,id-bdccaf2b-7d0f-474d-83c5-0774867caf22,{{BDCCAF2B-7D0F-474D-83C5-0774867CAF22}},,,,,,,,25102023-07:53:00
982,enum_SoortPlantenbak,,Data object,Enumeration,id-89dd0ded-f64b-463f-9a86-578c06dbd76b,{{89DD0DED-F64B-463F-9A86-578C06DBD76B}},,,,,,,,25102023-07:53:00
983,enum_SoortVoeg,,Data object,Enumeration,id-6b82c920-f901-4b5b-adf3-22484bea10a4,{{6B82C920-F901-4B5B-ADF3-22484BEA10A4}},,,,,,,,25102023-07:53:00
984,enum_SpeelterreinLeeftijdDoelgroep,,Data object,Enumeration,id-ace7a70e-3776-4953-8068-9a01c1988678,{{ACE7A70E-3776-4953-8068-9A01C1988678}},,,,,,,,25102023-07:53:00
985,enum_SpeeltoestelToestelonderdeel,,Data object,Enumeration,id-e02be5a5-6d2b-414a-a19f-d4bc1e1b84c3,{{E02BE5A5-6D2B-414A-A19F-D4BC1E1B84C3}},,,,,,,,25102023-07:53:00
986,enum_SportterreinTypeSport,,Data object,Enumeration,id-8395ebfe-dbdf-4df4-9387-f7405b4fb57e,{{8395EBFE-DBDF-4DF4-9387-F7405B4FB57E}},,,,,,,,25102023-07:53:00
987,enum_Stamdiameterklasse,,Data object,Enumeration,id-c3bfa45d-09b5-47ae-adff-e2c9e59bf8c9,{{C3BFA45D-09B5-47AE-ADFF-E2C9E59BF8C9}},,,,,,,,25102023-07:53:00
988,enum_Status,,Data object,Enumeration,id-4e721262-e6e2-41df-bb99-0b6693e32435,{{4E721262-E6E2-41DF-BB99-0B6693E32435}},,,,,,,,25102023-07:53:00
989,enum_TakvrijeStam,,Data object,Enumeration,id-86b451a6-d298-41b0-bce8-44d49f1f4b2b,{{86B451A6-D298-41B0-BCE8-44D49F1F4B2B}},,,,,,,,25102023-07:53:00
990,enum_Taludsteilte,,Data object,Enumeration,id-5e43c774-b9ba-4d3c-b99a-d2a25ece7ddc,{{5E43C774-B9BA-4D3C-B99A-D2A25ECE7DDC}},,,,,,,,25102023-07:53:00
991,enum_Toestelgroep,,Data object,Enumeration,id-25bdb9bc-85ed-493f-a3cd-b559fffa5133,{{25BDB9BC-85ED-493F-A3CD-B559FFFA5133}},,,,,,,,25102023-07:53:00
992,enum_Type,,Data object,Enumeration,id-e3e112b3-e46f-45c4-b2c9-b152e6f805a1,{{E3E112B3-E46F-45C4-B2C9-B152E6F805A1}},,,,,,,,25102023-07:53:00
993,enum_TypeAfdekking,,Data object,Enumeration,id-b7f5d805-0f2b-4f2d-85f7-a04ed56694db,{{B7F5D805-0F2B-4F2D-85F7-A04ED56694DB}},,,,,,,,25102023-07:53:00
994,enum_TypeAsbesthoudend,,Data object,Enumeration,id-816ae838-8053-42ab-8ce7-6a915d8d9574,{{816AE838-8053-42AB-8CE7-6A915D8D9574}},,,,,,,,25102023-07:53:00
995,enum_TypeBediening,,Data object,Enumeration,id-b8349648-76e8-4ab3-b635-d81fdf7f667e,{{B8349648-76E8-4AB3-B635-D81FDF7F667E}},,,,,,,,25102023-07:53:00
996,enum_TypeBeheerder,,Data object,Enumeration,id-9a7155e5-6275-48de-97af-e5e4267b639c,{{9A7155E5-6275-48DE-97AF-E5E4267B639C}},,,,,,,,25102023-07:53:00
997,enum_TypeBeheerderPlus,,Data object,Enumeration,id-440460ed-d075-48fc-895f-e02487bd7176,{{440460ED-D075-48FC-895F-E02487BD7176}},,,,,,,,25102023-07:53:00
998,enum_TypeBeschermingsstatus,,Data object,Enumeration,id-c0ac7e52-057e-4236-a8c0-80bf57b85fe4,{{C0AC7E52-057E-4236-A8C0-80BF57B85FE4}},,,,,,,,25102023-07:53:00
999,enum_TypeBewerking,,Data object,Enumeration,id-4293c242-feae-4c59-b183-7f2f18ad5890,{{4293C242-FEAE-4C59-B183-7F2F18AD5890}},,,,,,,,25102023-07:53:00
1000,enum_TypeBouwdeel,,Data object,Enumeration,id-8270e1fb-a136-4f66-8264-fab907866e2b,{{8270E1FB-A136-4F66-8264-FAB907866E2B}},,,,,,,,25102023-07:53:00
1001,enum_TypeBovenkantKademuur,,Data object,Enumeration,id-d9901622-f897-44e4-a577-56e09ed55873,{{D9901622-F897-44E4-A577-56E09ED55873}},,,,,,,,25102023-07:53:00
1002,enum_TypeCommunicatie,,Data object,Enumeration,id-89cd23dc-fe90-4f1c-b488-d3a1a9df7208,{{89CD23DC-FE90-4F1C-B488-D3A1A9DF7208}},,,,,,,,25102023-07:53:00
1003,enum_TypeConstructie,,Data object,Enumeration,id-7a84cb53-2a1a-4642-8728-1a355b7e3a5e,{{7A84CB53-2A1A-4642-8728-1A355B7E3A5E}},,,,,,,,25102023-07:53:00
1004,enum_TypeDeurbediening,,Data object,Enumeration,id-44604ab1-949d-4d6b-9cec-5e5d1b19d35a,{{44604AB1-949D-4D6B-9CEC-5E5D1B19D35A}},,,,,,,,25102023-07:53:00
1005,enum_TypeEigenaar,,Data object,Enumeration,id-359bc182-da82-4ece-a924-60f71ab10ccd,{{359BC182-DA82-4ECE-A924-60F71AB10CCD}},,,,,,,,25102023-07:53:00
1006,enum_TypeEigenaarPlus,,Data object,Enumeration,id-39484b75-c7f8-4fec-9348-b668821a4b1d,{{39484B75-C7F8-4FEC-9348-B668821A4B1D}},,,,,,,,25102023-07:53:00
1007,enum_TypeElement,,Data object,Enumeration,id-10df6a73-c95e-4885-ab58-1b89feba4ba0,{{10DF6A73-C95E-4885-AB58-1B89FEBA4BA0}},,,,,,,,25102023-07:53:00
1008,enum_TypeFundering,,Data object,Enumeration,id-e80d87b7-37eb-47be-b75e-aa194dc08e07,{{E80D87B7-37EB-47BE-B75E-AA194DC08E07}},,,,,,,,25102023-07:53:00
