nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
324,Putdeksel,"Deksel met als functie het afdekken van een put (GWSW). Dekt meestal de opening van een rioolput af, is meestal rond,  van zwaar metaal, soms van kunststof.",Class,,{F111E740-26A6-477B-935D-CA5570D4FC8},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
325,Rioleringsgebied,"Het gebied waarbinnen één of meerdere inliggende rioolstelsel(s) het afvalwater naar één gemaal of overnamepunt transporteert/teren. Een rioleringsgebied kan een enkelvoudig gebied zijn, maar kan ook meerdere rioleringsgebieden omvatten. Een gebied is zodanig gekozen dat het voldoende inzicht geeft in de belasting van oppervlaktewater en overnamepunt.
Toelichting: Het gebied waarbinnen één of meerdere inliggende rioolstelsel(s) het afvalwater naar één gemaal of overnamepunt transporteert/teren. Een rioleringsgebied kan een enkelvoudig gebied zijn, maar kan ook meerdere rioleringsgebieden omvatten. Een gebied is zodanig gekozen dat het voldoende inzicht geeft in de belasting van oppervlaktewater en overnamepunt.",Class,,{3252585C-4FAB-4EC1-9BA6-F51EAFF271D},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
326,Rioolput,Constructie toegang gevend tot het rioolstelsel,Class,,{095ECF95-3717-43EC-BC36-8E23E692DEF},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
327,Scheiding,"Kunstmatig, meestal lineair obstakel met een werende functie.",Class,,{C538C222-0FA4-43EE-BF06-9512A484A57},,Beheer Openbare Ruimte,,,Scheiding,"Kunstmatig, meestal lineair obstakel met een werende functie.",,,,https://gemmaonline.nl/index.php/GEMMA/id-0fedc485-b963-412d-b695-9642921b0933,,0fedc485-b963-412d-b695-9642921b0933,business-object,10122024-112046,
328,Sensor,"Apparaat voor de meting van een fysieke grootheid (bijv. temperatuur, licht, druk, elektriciteit).",Class,,{4B32C511-77E9-4ABD-8C02-6F9F336A7A9},,Beheer Openbare Ruimte,,,Sensor,"Apparaat voor de meting van een fysieke grootheid (bijv. temperatuur, licht, druk, elektriciteit).",,,,https://gemmaonline.nl/index.php/GEMMA/id-1e352a4f-20de-4ef8-9f84-3f237cfe424e,,1e352a4f-20de-4ef8-9f84-3f237cfe424e,business-object,10122024-112046,
329,SolitairePlant,"Plant, heester of siergras, te beheren als solitair beplantingselement.",Class,,{F349D291-F25B-4258-A008-00082F932BE},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
330,Speelterrein,"Geheel van begroeiing verharding opstallen en speelwerktuigen bedoeld als speelplaats voor kinderen.
Synoniemen: Speelplek, Speelgelegenheid",Class,,{941A17C1-A2B2-4CD1-8991-08B0EBCF0C2},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
331,Speeltoestel,"Toestel en structuren, met inbegrip van componenten en constructieve onderdelen, waarmee of waarop kinderen binnen of buiten kunnen spelen, individueel of gezamenlijk, volgens hun eigen spelregels of beweegredenen, die te allen tijde kunnen worden gewijzi
Synoniemen: Speelvoorziening",Class,,{4EFB3A19-E491-469F-AA96-DEBED9C1BE4},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
332,Sportterrein,"Terrein mogelijk met groenvoorziening, verharding en bebouwing bestemd voor sportbeoefening.
Synoniemen: Sportveld",Class,,{A5A43927-9633-4584-865B-78AE4486E5B},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
333,Stuwgebied,Een deelgebied van een bemalingsgebied waarvan de afvoer via een stuwput of stuwriool wordt beperkt.,Class,,{CEF4E497-01A1-4B4F-A509-D18945A3311},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
334,Terreindeel,"Kleinste functioneel onafhankelijk stukje van een terrein, dat er binnen het objecttype Terrein van NEN 3610 wordt onderscheiden, met of zonder aaneengesloten vegetatie.",Class,,{E9091F41-09F6-42D6-9295-8FE1CA54198},,Beheer Openbare Ruimte,,,Terreindeel,"Kleinste functioneel onafhankelijk stukje van een terrein, dat er binnen het objecttype Terrein van NEN 3610 wordt onderscheiden, met of zonder aaneengesloten vegetatie.",,,,https://gemmaonline.nl/index.php/GEMMA/id-9f85d08b-b58f-45eb-ac71-73c808847702,,9f85d08b-b58f-45eb-ac71-73c808847702,business-object,10122024-112046,
335,Tunnelobject,"Onderdeel van een kunstmatig aangelegde, kokervormige onderdoorgang dat essentieel is voor de constructie.",Class,,{906C9BA6-762D-4B15-94A3-6D8F2D8B922},,Beheer Openbare Ruimte,,,Tunnelobject,"Onderdeel van een kunstmatig aangelegde, kokervormige onderdoorgang dat essentieel is voor de constructie.",,,,https://gemmaonline.nl/index.php/GEMMA/id-1759a15a-e759-4abc-9fbb-1bd85bea382c,,1759a15a-e759-4abc-9fbb-1bd85bea382c,business-object,10122024-112046,
336,Uitlaatconstructie,Het eindpunt van een rioolleiding waar uitstroming van afvalwater uit het rioolstelsel naar het oppervlaktewater mogelijk is.,Class,,{A5EEDFA7-48FF-4E7F-B5BF-4A809130A3D},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
337,Vegetatieobject,Verzamelobject van alle vegetatieobjecten - niveau 2,Class,,{761406D1-87BC-4DC1-B1B7-BD3BB7AB54A},,Beheer Openbare Ruimte,,,Vegetatieobject,Verzamelobject van alle vegetatieobjecten - niveau 2,,,,https://gemmaonline.nl/index.php/GEMMA/id-0f538a2f-8478-4b4f-a2f8-50ab28f54ea6,,0f538a2f-8478-4b4f-a2f8-50ab28f54ea6,business-object,10122024-112046,
338,Verhardingsobject,"Verharde lagen van een weglichaam, speel- en sportondergronden en onbegroeid terreindelen inclusief de fundering.",Class,,{47F12418-C5F8-44E0-8EC6-3D0C5993372},,Beheer Openbare Ruimte,,,Verhardingsobject,"Verharde lagen van een weglichaam, speel- en sportondergronden en onbegroeid terreindelen inclusief de fundering.",,,,https://gemmaonline.nl/index.php/GEMMA/id-a1a1d3ab-366d-4395-be52-b8d918614585,,a1a1d3ab-366d-4395-be52-b8d918614585,business-object,10122024-112046,
339,Verkeersdrempel,"Verhoging in de rijbaan, bedoeld om het gemotoriseerde verkeer met een lage(re) snelheid te laten rijden. Toelichting: Sinds ongeveer 2000 beschikt de Nederlandse wegenbouw over technische mogelijkheden om drempels uit te voeren in een doorlopende asfaltverharding en dan zodanig dat deze een specifieke snelheid uitlokken bij circa 80 procent van het gemotoriseerde verkeer.",Class,,{D20F86EE-C4B5-497D-BED0-34B7509121E},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
340,Verlichtingsobject,Paal of mast waaraan openbare verlichting is bevestigd.,Class,,{8CD4C799-C403-41B6-B409-06D37398E31},,Beheer Openbare Ruimte,,,Verlichtingsobject,Paal of mast waaraan openbare verlichting is bevestigd.,,,,https://gemmaonline.nl/index.php/GEMMA/id-95a78138-3227-48e1-8499-4bcbba4ab13c,,95a78138-3227-48e1-8499-4bcbba4ab13c,business-object,10122024-112046,
341,Viaduct,"Kunstwerk over een weg, spoorweg of terreinverdieping, bestaande uit een dek gesteund door pijlers en/of landhoofden.",Class,,{4824C467-3BF6-45C2-BD8B-03F04CEBCA9},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
342,Waterinrichtingsobject,Een ruimtelijk object ter inrichting van het water.,Class,,{0DCEE6C7-87BC-498C-A02A-25271DB1BC9},,Beheer Openbare Ruimte,,,Waterinrichtingsobject,Een ruimtelijk object ter inrichting van het water.,,,,https://gemmaonline.nl/index.php/GEMMA/id-9d9f7000-98f8-4b97-96f5-6d09edebddd2,,9d9f7000-98f8-4b97-96f5-6d09edebddd2,business-object,10122024-112046,
343,Waterobject,"Kleinste functioneel onafhankelijk stukje water met gelijkblijvende, homogene eigenschappen en relaties dat er binnen het objecttype Water van NEN 3610 wordt onderscheiden en dat permanent met water bedekt is. (imgeo.geostandaarden.nl)",Class,,{81CBE022-0D94-4377-82CA-3AA12937FE8},,Beheer Openbare Ruimte,,,Waterobject,"Kleinste functioneel onafhankelijk stukje water met gelijkblijvende, homogene eigenschappen en relaties dat er binnen het objecttype Water van NEN 3610 wordt onderscheiden en dat permanent met water bedekt is. (imgeo.geostandaarden.nl)",,,,https://gemmaonline.nl/index.php/GEMMA/id-3be27f41-71be-42dd-8af2-51c724238dc3,,3be27f41-71be-42dd-8af2-51c724238dc3,business-object,10122024-112046,
344,Weginrichtingsobject,Een ruimtelijk object dat dient voor de inrichting van de openbare weg.,Class,,{7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DE},,Beheer Openbare Ruimte,,,Weginrichtingsobject,Een ruimtelijk object dat dient voor de inrichting van de openbare weg.,,,,https://gemmaonline.nl/index.php/GEMMA/id-f9482bc9-5b10-4075-98cb-4cb895262494,,f9482bc9-5b10-4075-98cb-4cb895262494,business-object,10122024-112046,
345,Actie,"Kleinst mogelijke eenheid van werk die zinvol onderscheiden kan worden, uitgevoerd door een persoon of machine op 1 plek op 1 moment.",Class,,{DDE9A5B3-1E56-4058-8D12-A774F43B5D26},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,"bron: Bedrijfsarchitectuur op basis van Novius Architectuur Methode, code: 6.2.4"
346,Areaal,"Het verspreidingsgebied van een een soort, een levensgemeenschap of een biotooptype.",Class,Verspreidingsgebied,{9507EE24-6397-4a9c-B478-8C2899EC0BFB},,Beheer Openbare Ruimte,,,Areaal,"Het verspreidingsgebied van een een soort, een levensgemeenschap of een biotooptype.",,Verspreidingsgebied,,https://gemmaonline.nl/index.php/GEMMA/id-1dc502a7-f60b-4950-92b1-9a7f8cdc471f,,1dc502a7-f60b-4950-92b1-9a7f8cdc471f,business-object,10122024-112046,
347,CROW-Melding,BOR-MELD is een CROW-standaard voor het vastleggen van meldingen. ,Class,BOR-MELD,{4A8E659E-F088-446d-8614-BA31B106A417},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,CROW heeft begin 2017 besloten om eenduidige registratie van meldingen voor de gehele openbare ruimte te gaan faciliteren in aanvulling op de door Stichting RIONED tussen 2014 en 2016 ontwikkelde methodiek voor het stedelijk water domein. BOR-MELD is ontw
348,Deelplan/Veld,,Class,,{EC994E7D-E6D1-4243-BA96-38DB7454ECEF},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
349,Fase/Oplevering,,Class,,{7FA358CC-1160-490b-A543-D5ED69A558D2},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
350,Geo-Object,"Abstractie van een fenomeen in de werkelijkheid, dat direct of indirect is geassocieerd met een locatie relatief ten opzichte van de aarde. [NEN 3610:2011]",Class,,{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,Beheer Openbare Ruimte,,,GEOObject,"Abstractie van een fenomeen in de werkelijkheid, dat direct of indirect is geassocieerd met een locatie relatief ten opzichte van de aarde. [NEN 3610:2011]",Bevat een aantal basisgegevens die in alle geo-objecten terugkomen.,,,https://gemmaonline.nl/index.php/GEMMA/id-f5de1e41-5207-4d9e-a4f8-7889b5c1e2b1,,f5de1e41-5207-4d9e-a4f8-7889b5c1e2b1,business-object,10122024-112046,Bevat een aantal basisgegevens die in alle geo-objecten terugkomen.
351,Grondbeheerder,"Beheerder van grondgrondbeheer., oplossing voor duurzaam landbeheer en voedselproductie",Class,,{B53EC85A-C731-4fb6-8379-7D11802273B2},,Beheer Openbare Ruimte,,,Grondbeheerder,"Beheerder van grondgrondbeheer., oplossing voor duurzaam landbeheer en voedselproductie",,,,https://gemmaonline.nl/index.php/GEMMA/id-cd7b6b9c-3bf7-4c3a-bbde-e72f38d76fe0,,cd7b6b9c-3bf7-4c3a-bbde-e72f38d76fe0,business-object,10122024-112046,
352,Inspectie,"het inwinnen, verwerken en interpreteren van informatie met het doel om de momentane toestand van de boezemkade vast te stellen.",Class,,{C73E52A5-F66E-47f0-8DEA-467A54F64DD2},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
353,KadastraleMutatie,Wijziging in de kadatrale registratie,Class,,{5DC6EA71-272C-4392-BA5E-5C97DC3CA9D9},,Beheer Openbare Ruimte,,,Kadastralemutatie,Wijziging in de kadatrale registratie,,,,https://gemmaonline.nl/index.php/GEMMA/id-4c80e4c9-5e35-43d8-8438-2860c18949f0,,4c80e4c9-5e35-43d8-8438-2860c18949f0,business-object,10122024-112046,
354,Kwaliteitscatalogus Openbare Ruimte,"zie https://www.crow.nl/publicaties/kwaliteitscatalogus-openbare-ruimte-2018
",Class,,{2C6C809D-28B0-4037-BBFA-3E438A2DF81D},,Beheer Openbare Ruimte,,,KwaliteitscatalogusOpenbareRuimte,zie https://www.raw.nl/zoeken?tag=kwaliteitscatalogus%20openbare%20ruimte,,,,https://gemmaonline.nl/index.php/GEMMA/id-d9f93ca7-e915-4c2d-93b8-821e8e2bcae2,,d9f93ca7-e915-4c2d-93b8-821e8e2bcae2,business-object,10122024-112046,
355,Kwaliteitskenmerken,"Aanduiding van de hoedanigheid van uitvoering, bewerking en representativiteit van een meting, volgens een overeengekomen waarderingsschaal.",Class,,{0754CC1D-48C7-4275-B909-BFB747BCFCD8},,Beheer Openbare Ruimte,,,Kwaliteitskenmerken,"Aanduiding van de hoedanigheid van uitvoering, bewerking en representativiteit van een meting, volgens een overeengekomen waarderingsschaal.",,,,https://gemmaonline.nl/index.php/GEMMA/id-0b0d8f74-8a70-4fb9-adbd-77233740ddc3,,0b0d8f74-8a70-4fb9-adbd-77233740ddc3,business-object,10122024-112046,
356,Logboek,Registratie waarin gebeurtenissen worden bijgehouden.,Class,,{B1D48EFB-81E7-420d-A080-5B4C01798FFB},,Beheer Openbare Ruimte,,,Logboek,Registratie waarin gebeurtenissen worden bijgehouden.,,,,https://gemmaonline.nl/index.php/GEMMA/id-5547cc2e-c193-4d41-a6e2-8f04b5e3cd92,,5547cc2e-c193-4d41-a6e2-8f04b5e3cd92,business-object,10122024-112046,
357,Melding,"De betekenisvolle formulering van een waargenomen feit, waaraan een waarde kan worden toegekend",Class,,{C6094F79-D8EA-4763-90DF-4E30EFABA1FA},,Beheer Openbare Ruimte,,,Melding,"De betekenisvolle formulering van een waargenomen feit, waaraan een waarde kan worden toegekend",,,,https://gemmaonline.nl/index.php/GEMMA/id-1a89112a-e13c-4c87-a862-e8ec66c01588,Melding (Beheer Openbare Ruimte),1a89112a-e13c-4c87-a862-e8ec66c01588,business-object,10122024-112046,
358,MeldingOngeval,Aangifte vna een ongeval,Class,,{A888F22C-45E9-4494-BA66-533FB1F6C37E},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
359,MOOR-melding,Meldingsproces rondom werkzaamheden aan kabels en leidingen.,Class,,{30D5F6E6-DE8D-46b6-AC8A-6CA1391ADFF7},,Beheer Openbare Ruimte,,,MOORMelding,Meldingsproces rondom werkzaamheden aan kabels en leidingen.,,,,https://gemmaonline.nl/index.php/GEMMA/id-4e149a77-4fcc-4f4a-ac18-b6655848b5c1,,4e149a77-4fcc-4f4a-ac18-b6655848b5c1,business-object,10122024-112046,
360,Omgevingsvergunning,Vergunning als bedoeld in afdeling 5.1 van de Omgevingswet,Class,,{053B594A-5E45-4413-9339-D2D026ECCE20},,Beheer Openbare Ruimte,,,Omgevingsvergunning,Vergunning als bedoeld in afdeling 5.1 van de Omgevingswet,,,,https://gemmaonline.nl/index.php/GEMMA/id-5bd99108-61d6-4b8f-ab84-dd16011d10db,,5bd99108-61d6-4b8f-ab84-dd16011d10db,business-object,10122024-112046,
361,Onderhoud,Maatregelen om de functionele kwaliteit in stand te houden of te herstellen en dus de levensduur van een (object)onderdeel te realiseren c.q. te verlengen.,Class,,{960BB2E0-C17F-4c89-90DD-3006CC5F0F75},,Beheer Openbare Ruimte,,,Onderhoud,Maatregelen om de functionele kwaliteit in stand te houden of te herstellen en dus de levensduur van een (object)onderdeel te realiseren c.q. te verlengen.,,,,https://gemmaonline.nl/index.php/GEMMA/id-c25777ae-ed48-4285-b244-66715cd2e299,,c25777ae-ed48-4285-b244-66715cd2e299,business-object,10122024-112046,
362,Opbreking,Vorm van wegwerkzaamheid ,Class,,{1EBA6DEB-268D-4339-86C9-7C1BA218A7A0},,Beheer Openbare Ruimte,,,Opbreking,Vorm van wegwerkzaamheid,,,,https://gemmaonline.nl/index.php/GEMMA/id-5b02590d-3c1e-416c-ad2b-9edbef005ba5,,5b02590d-3c1e-416c-ad2b-9edbef005ba5,business-object,10122024-112046,
363,Proces-verbaal-MOOR-melding,Officieel op papier gesteld verslag met betrekking tot heen MOOR-melding,Class,,{2587938E-CF7F-499b-BB21-9CB8BBCC1DD2},,Beheer Openbare Ruimte,,,ProcesVerbaalMoorMelding,Officieel op papier gesteld verslag met betrekking tot heen MOOR-melding,,,,https://gemmaonline.nl/index.php/GEMMA/id-48bc7e60-2a17-4909-b475-b18938e79048,,48bc7e60-2a17-4909-b475-b18938e79048,business-object,10122024-112046,
364,Schouwronde,Activiteit om te controleren of de opdrachtnemer aan de afspraken voldoet.,Class,,{B011D584-1E66-4a21-A9C4-C922A8763AB2},,Beheer Openbare Ruimte,,,Schouwronde,Activiteit om te controleren of de opdrachtnemer aan de afspraken voldoet.,,,,https://gemmaonline.nl/index.php/GEMMA/id-0a945e86-b4f2-45b2-855f-ed9fd0b4dca1,,0a945e86-b4f2-45b2-855f-ed9fd0b4dca1,business-object,10122024-112046,
365,Storing,Verlies van de mogelijkheid om volgens een specificatie te werken of om het vereiste resultaat te leveren.,Class,,{0EF67A8B-AEBE-4a00-B1EF-2EFD0DCC9F5D},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
366,Taak,Een samenhangende set activiteiten.,Class,,{0621D6BE-A680-4aad-890D-78684F2266B0},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
367,Uitvoerder Graafwerkzaamheden,Degene die op de bouwlocatie van een project de leiding heeft met betrekking tot de graafwerkzaamheden,Class,,{BBE1DC54-1482-4650-BB7F-930DDB823E09},,Beheer Openbare Ruimte,,,UitvoerderGraafwerkzaamheden,Degene die op de bouwlocatie van een project de leiding heeft met betrekking tot de graafwerkzaamheden,,,,https://gemmaonline.nl/index.php/GEMMA/id-6f57464b-d011-4a75-afe8-a69b543c042b,,6f57464b-d011-4a75-afe8-a69b543c042b,business-object,10122024-112046,
368,Verkeerslicht,"Lichten die aangeven dat je moet stoppen, dat je mag doorrijden, of die je waarschuwen voor gevaar. ",Class,,{620FF102-974C-43a6-A6A0-79BB71E8580D},,Beheer Openbare Ruimte,,,,,,,,,,,,10122024-112046,
369,Gebouw,Een complex van ruimten uitsluitend bedoeld voor de huisvesting van een afzonderlijk huishouden,Class,,{681DB26F-D779-4796-B467-576E5A25F581},,Bouwen en Wonen,,,Gebouw,Een complex van ruimten uitsluitend bedoeld voor de huisvesting van een afzonderlijk huishouden,,,,https://gemmaonline.nl/index.php/GEMMA/id-69e60d64-7165-488f-a392-0e75eb4e99fb,,69e60d64-7165-488f-a392-0e75eb4e99fb,business-object,10122024-112046,
370,Huurwoningen,"Wen woning die de bewoner huurt van de eigenaar, veelal een woningcorporatie of een particulier.",Class,,{E0F7D3A0-46C8-4e70-AA10-3888B60D14C0},,Bouwen en Wonen,,,,,,,,,,,,10122024-112046,
371,Koopwoningen,Een woning die eigendom is van een particulier (in het algemeen de bewoner van de woning).,Class,,{7FECB5B2-E6CB-4637-9FD4-6EBA2CA96BBA},,Bouwen en Wonen,,,,,,,,,,,,10122024-112046,
372,Plan,Project waarin woningen worden gerealiseerd,Class,,{D857E285-1EA3-4ba3-9614-5FACAC8BA133},,Bouwen en Wonen,,,Plan,Project waarin woningen worden gerealiseerd,,,,https://gemmaonline.nl/index.php/GEMMA/id-e5933d4f-02b6-4851-a31e-8bc5b7cbaab6,,e5933d4f-02b6-4851-a31e-8bc5b7cbaab6,business-object,10122024-112046,
373,Projectleider,De persoon die een project aanstuurt,Class,,{888BBB4F-BEBA-4b9a-BB2E-0E1F2A3606DF},,Bouwen en Wonen,,,Projectleider,De persoon die een project aanstuurt,,,,https://gemmaonline.nl/index.php/GEMMA/id-fa52d5b0-b810-4f70-8e27-180b36fec342,,fa52d5b0-b810-4f70-8e27-180b36fec342,business-object,10122024-112046,
374,Projectontwikkelaar,Een persoon of een firma die een project ontwikkelt voor financieel gewin.,Class,,{6BBB2AE0-6F42-4676-8C6C-E727032F5F47},,Bouwen en Wonen,,,Projectontwikkelaar,Een persoon of een firma die een project ontwikkelt voor financieel gewin.,,,,https://gemmaonline.nl/index.php/GEMMA/id-2e6cb8da-90a5-4c57-be64-5a82cfbddb12,,2e6cb8da-90a5-4c57-be64-5a82cfbddb12,business-object,10122024-112046,
375,Studentenwoningen,Een woning waar uitsluitend (meerdere) studenten (of soms ook werkende jongeren) een woongemeenschap vorme,Class,Studentenhuis,{98C74EAB-3411-4d1a-8321-FF30567B6877},,Bouwen en Wonen,,,,,,,,,,,,10122024-112046,
376,Bevoegd Gezag,Bestuursorgaan dat bevoegd is tot het geven van een beschikking of het nemen van een ander besluit.  ,Class,,{FB771E02-8FE3-496b-B99B-CF4A496A7B80},,Omgevingswet,,,BevoegdGezag,Bestuursorgaan dat bevoegd is tot het geven van een beschikking of het nemen van een ander besluit.,,,,https://gemmaonline.nl/index.php/GEMMA/id-20697824-84fa-412e-8ea6-aa68a474c016,,20697824-84fa-412e-8ea6-aa68a474c016,business-object,10122024-112046,
377,Gemachtigde,Een Natuurlijk Persoon of een Niet Natuurlijk Persoon die als vertegenwoordiger van een Initiatiefnemer optreedt. ,Class,,{02BDED5E-9106-4aed-94C2-513689353284},,Omgevingswet,,,Gemachtigde,Een Natuurlijk Persoon of een Niet Natuurlijk Persoon die als vertegenwoordiger van een Initiatiefnemer optreedt.,,,,https://gemmaonline.nl/index.php/GEMMA/id-c3a7596c-2303-4354-9f02-aa999d7fca47,,c3a7596c-2303-4354-9f02-aa999d7fca47,business-object,10122024-112046,
