nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
221,Levering,"Levering van zorg door leverancier. Is in het geval van resultaatverplichting steeds: 1 stuk

In PxQ uren maal tarief",Class,,{F0CE97B6-3004-4424-A0AA-5034BC0144D1},,,,,Levering,"Levering van zorg door leverancier. Is in het geval van resultaatverplichting steeds: 1 stuk

In PxQ uren maal tarief",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-cc667191-bb35-45a0-a231-504b663b70f1,,cc667191-bb35-45a0-a231-504b663b70f1,business-object,17042024-14:45:57,
222,Leveringsvorm,"Zorg die onder de Wlz, de Zvw-Wijkverpleging of de Wmo 2015 valt, kan aan personen als zorg in natura (zin) worden geleverd of bekostigd worden uit een persoonsgebonden budget (pgb).",Class,,{F35DA519-FA0C-48ae-9EFC-C4EBEC4BF144},,,,,,,,,,,,,,17042024-14:45:57,
223,MeldingEigenBijdrage,Aangifte van de evetuele eigen bijdrage,Class,,{A9D093FB-B3D1-46e5-B263-6C4D61F0C5D1},,,,,Melding Eigen bijdrage,Aangifte van de evetuele eigen bijdrage,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-57035c38-5be2-432e-88aa-ba59029c984c,,57035c38-5be2-432e-88aa-ba59029c984c,business-object,17042024-14:45:57,
224,PGBToekenning,"Betreft alleen toegekende voorzieningen met als leveringsvorm PGB
Opgebouwd op basis van het TKB (Toekenninsgbericht) aan het SVB, en het BAB-bericht (budgetafsluiting). zie: https://istandaarden.nl/istandaarden/ipgb 

 ",Class,,{84FE9B56-158D-4b65-BCC1-5FE29D071FCC},,,,,PGB-Toekenning,"Betreft alleen toegekende voorzieningen met als leveringsvorm PGB
Opgebouwd op basis van het TKB (Toekenninsgbericht) aan het SVB, en het BAB-bericht (budgetafsluiting). zie: https://istandaarden.nl/istandaarden/ipgb",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-2cc8ad38-97f9-4462-83af-cb5556bffd88,,2cc8ad38-97f9-4462-83af-cb5556bffd88,business-object,17042024-14:45:57,
225,Relatie,"Betrekking waarin personen, zaken, begrippen of grootheden van nature tot elkaar staan.",Class,,{3DF01B79-6712-473e-9878-594CB5AE95A7},,,,,Relatie,"Betrekking waarin personen, zaken, begrippen of grootheden van nature tot elkaar staan.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-5011fe69-8832-47f9-9ba5-c68d53a95ecd,,5011fe69-8832-47f9-9ba5-c68d53a95ecd,business-object,17042024-14:45:57,
226,Relatiesoort,De typering van het structurele verband tussen een object van een objecttype en een (ander) object van een ander (of hetzelfde) objecttype.,Class,,{F5FAF498-F536-4fb3-9948-73EBCDF61AD5},,,,,,,,,,,,,,17042024-14:45:57,
227,Score,Het aantal behaalde punten,Class,,{5A367DA9-DE05-4b3b-954D-24271FD4FB76},,,,,Score,Het aantal behaalde punten,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-75a56fd7-b2b2-4a08-9b09-8235d4592cae,,75a56fd7-b2b2-4a08-9b09-8235d4592cae,business-object,17042024-14:45:57,
228,Scoresoort,Typologie van score,Class,,{653EA248-1547-4f8b-B026-B44FEEC711B2},,,,,,,,,,,,,,17042024-14:45:57,
229,Tarief,Hoogte van een bedrag voor een bepaald product of dient,Class,,{57F01465-EE56-4c33-9BD9-8DB351A2C530},,,,,Tarief,Hoogte van een bedrag voor een bepaald product of dient,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-a842e972-764b-4dd8-ad79-f537d4e68565,,a842e972-764b-4dd8-ad79-f537d4e68565,business-object,17042024-14:45:57,
230,Team,"Een groep personen die door middel van samenwerking een gezamenlijk doel nastreeft, waarbij de teamleden afhankelijk van elkaar zijn om het doel te bereiken.",Class,,{909A4134-4697-481e-9110-6386D0F6CAAD},,,,,Team,"Een groep personen die door middel van samenwerking een gezamenlijk doel nastreeft, waarbij de teamleden afhankelijk van elkaar zijn om het doel te bereiken.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-016ea33a-4ba2-45d7-ae45-616eeedcc567,,016ea33a-4ba2-45d7-ae45-616eeedcc567,business-object,17042024-14:45:57,
231,Toewijzing,Toewijzing die door gemeente aan zorgaanbieder wordt gestuurd. zie https://informatiemodel.istandaarden.nl/2019/views/view_274300.html ,Class,,{01ECE551-A7B0-4b99-B6E7-F654D6AC15D5},,,,,Toewijzing,Toewijzing die door gemeente aan zorgaanbieder wordt gestuurd. zie https://informatiemodel.istandaarden.nl/2019/views/view_274300.html,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-53cc8281-81c1-40c8-901d-2751e34ea367,,53cc8281-81c1-40c8-901d-2751e34ea367,business-object,17042024-14:45:57,
232,Verplichting WMO Jeugd,,Class,,{EC0FB9CB-B407-49b4-8FCF-8837E7A72DA9},,,,,Verplichting WMO Jeugd,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-7c5fd54e-88dd-4738-95ec-5164d6c6af35,,7c5fd54e-88dd-4738-95ec-5164d6c6af35,business-object,17042024-14:45:57,
233,VerzoekOmToewijzing,"Verzoek tot toewijzing dat vanuit leverancier (via H10-portal) aan de gemeente wordt gestuurd. Zie https://informatiemodel.istandaarden.nl/2019/views/view_274300.html

 ",Class,,{9F392B0B-1654-4b4e-9261-F0A90DA1F7BD},,,,,Verzoek om Toewijzing,Verzoek tot toewijzing dat vanuit leverancier (via H10-portal) aan de gemeente wordt gestuurd. Zie https://informatiemodel.istandaarden.nl/2019/views/view_274300.html,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-e643dc04-a205-421d-ab23-c6da046b1642,,e643dc04-a205-421d-ab23-c6da046b1642,business-object,17042024-14:45:57,
234,Voorziening,Middel om services/maatregelen in te vullen.,Class,,{EAAF2F59-6BC0-4243-B126-A8E604B32C5E},,,,,Voorziening,Middel om services/maatregelen in te vullen.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-8ffe8caf-2af7-47e5-acc5-c4e6fd5f38b1,,8ffe8caf-2af7-47e5-acc5-c4e6fd5f38b1,business-object,17042024-14:45:57,
235,Voorzieningsoort,Typering van een voorziening,Class,,{462E3982-56C3-4442-BE2F-2C23A7ED6015},,,,,,,,,,,,,,17042024-14:45:57,
236,ZelfredzaamheidMatrix,Een geordend systeem waarbij aan elf domeinen van het dagelijks leven (zoals inkomen en dagbesteding; zie figuur) een waarde voor zelfredzaamheid wordt toegekend.,Class,,{6C27D3D1-FBCE-4504-AF1E-48B4A4CB02EA},,,,,Zelfredzaamheidmatrix,Een geordend systeem waarbij aan elf domeinen van het dagelijks leven (zoals inkomen en dagbesteding; zie figuur) een waarde voor zelfredzaamheid wordt toegekend.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-4f3a28d3-464a-42c3-97e1-39231e5f7bf1,,4f3a28d3-464a-42c3-97e1-39231e5f7bf1,business-object,17042024-14:45:57,
237,Doelgroep,,Enumeration,,{A9985186-A6B8-4414-8334-A2CA12D5AC94},,,,,,,,,,,,,,17042024-14:45:57,
238,Eenheid,"Eenheden uit WMO756, zie https://www.istandaarden.nl/ibieb/functionele-uitwerking-release-iwmo-20

",Enumeration,,{838B4669-4F50-4835-ABA8-03E3FCE48184},,,,,,,,,,,,,,17042024-14:45:57,
239,Frequentie,,Enumeration,,{8640ED99-341B-4f10-A335-9324459F19B3},,,,,,,,,,,,,,17042024-14:45:57,
240,Leveringsvorm,Bevat de vormen waarin zorg geleverd kan worden. ,Enumeration,,{DC1D1F90-E28B-4fb7-A5E1-C2F76132BE12},,,,,,,,,,,,,,17042024-14:45:57,
241,Soort Verwijzer,,Enumeration,,{44194E25-4676-4eb2-9E97-F44196438F4B},,,,,,,,,,,,,,17042024-14:45:57,
242,Wet,,Enumeration,,{3CDE785E-E631-4f94-A1A3-67F721140B1C},,,,,,,,,,,,,,17042024-14:45:57,
243,Asielstatushouder,De Inburgeringsplichtige die rechtmatig verblijf heeft,Class,,{598F7015-C6B5-4eed-80A6-139B62324678},,,,,,,,,,,,,,17042024-14:45:57,
244,B1,,Class,,{E5FC387A-F29B-460f-9811-3E6E1782B049},,,,,,,,,,,,,,17042024-14:45:57,
245,Brede Intake,,Class,,{8B394DCE-C3C4-4262-9460-8EF130E90D83},,,,,Brede Intake,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-2d7f4231-96e8-4424-a656-c52473ea36dc,,2d7f4231-96e8-4424-a656-c52473ea36dc,business-object,17042024-14:45:57,
246,Examen,,Class,,{DCE46ABA-613D-4204-86F4-35F517FF680F},,,,,Examen,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-ccce5500-2140-4928-9716-0132a31e9686,,ccce5500-2140-4928-9716-0132a31e9686,business-object,17042024-14:45:57,
247,Examenonderdeel,,Class,,{D41DCE2D-4AD5-45b8-9527-EC416F4A4CC7},,,,,,,,,,,,,,17042024-14:45:57,
248,"Gezinsmigrant en Overige migrant
","Object Inburgeraar is gespecialiseerd in Asielstatushouder en Gezinsmigrant en Overige Migrant.

Gezinsmigrant en Overige Migrant heeft geen kenmerken en is bedoeld om relaties te leggen met objecten die alleen van toepassing zijn voor Gezinsmigrant en Overige Migrant zoals bijvoorbeeld: object Aanvraag Sociale Lening. Hetzelfde geldt ook voor object Asielstatushouder, deze heeft overigens wel kenmerken.",Class,,{526489DC-4D57-4e6d-8338-5F7C898162F6},,,,,,,,,,,,,,17042024-14:45:57,
249,Inburgeraar,"De gemeente gaat inburgeringsplichtige nieuwkomers begeleiden bij hun inburgering. Voor asielstatushouders doen zij dit vanaf het moment van koppeling  aan een gemeente
",Class,,{EE5472C2-193E-4432-B175-78D6DF1D357B},,,,,Inburgeraar,De gemeente gaat inburgeringsplichtige nieuwkomers begeleiden bij hun inburgering. Voor asielstatushouders doen zij dit vanaf het moment van koppeling  aan een gemeente,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-b0cd75ba-28f2-4950-bb79-6ceb662eb6fa,,b0cd75ba-28f2-4950-bb79-6ceb662eb6fa,business-object,17042024-14:45:57,
250,Inburgeringstraject,,Class,,{F9B2A863-63C8-4229-906A-D0891BB4F021},,,,,Inburgeringstraject,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-e1620918-61a7-4cef-b0e2-6b8e206608c8,,e1620918-61a7-4cef-b0e2-6b8e206608c8,business-object,17042024-14:45:57,
251,KNM?,,Class,,{38CD50D1-D0D2-4550-BBAF-5FDC52C8109F},,,,,KNM?,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-c0624b12-4a9b-4852-889d-3ad2a18e7583,,c0624b12-4a9b-4852-889d-3ad2a18e7583,business-object,17042024-14:45:57,
252,Leerroute,,Class,,{51285531-9529-4b2d-9EC6-B6BAEA729D9A},,,,,Leerroute,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-ab441c2e-d5a6-4546-b1b8-a08d3bee1c07,,ab441c2e-d5a6-4546-b1b8-a08d3bee1c07,business-object,17042024-14:45:57,
253,MAP,,Class,,{2177E7F0-0F76-41b7-B5CA-5FE182355E94},,,,,MAP,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-25fe4f05-5edf-451d-9c67-1dd286a162af,,25fe4f05-5edf-451d-9c67-1dd286a162af,business-object,17042024-14:45:57,
254,Onderwijs,,Class,,{E4266DEA-CDB0-4568-AB4D-8B3C21976E82},,,,,,,,,,,,,,17042024-14:45:57,
255,ParticipatieComponent,,Class,,{0BA6F50C-B184-41d6-84E1-A587F550098A},,,,,,,,,,,,,,17042024-14:45:57,
256,PIP,,Class,,{94EB7844-F863-4330-A15A-06ED4D1401E0},,,,,PIP,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-a1f148c2-d310-45c0-aee9-33e2c641ce37,,a1f148c2-d310-45c0-aee9-33e2c641ce37,business-object,17042024-14:45:57,
257,PVT,,Class,,{783B026E-E993-467c-85E0-E90E9E01BAA0},,,,,PVT,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-b48d2c3e-646e-4858-b98a-b776f949cd8f,,b48d2c3e-646e-4858-b98a-b776f949cd8f,business-object,17042024-14:45:57,
258,Verblijfplaats,,Class,,{0028CB85-5EF0-45aa-A06F-4A8F14E71AB8},,,,,Verblijfplaats,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-397f0d07-8500-40ea-9d3a-a142dc9a94f9,,397f0d07-8500-40ea-9d3a-a142dc9a94f9,business-object,17042024-14:45:57,
259,Verblijfplaats AZC,,Class,,{40C9655E-15CF-4b46-8B59-FD8D4CBC57B5},,,,,,,,,,,,,,17042024-14:45:57,
260,Vreemdeling,"Een Vreemdeling is een Natuurlijk Persoon die de Nederlandse Nationaliteit niet bezit en niet op grond van een wettelijke bepaling als Nederlander wordt behandeld.
",Class,,{3BBDD95F-6586-4591-BBD0-D04D1CF2801E},,,,,,,,,,,,,,17042024-14:45:57,
261,Z,,Class,,{9FE5683A-001F-4570-992F-34369F72451C},,,,,,,,,,,,,,17042024-14:45:57,
262,FinancieleSituatie,Verhouding in inkomsten en uitgaven van een persoon of bedrijf,Class,,{5CC59215-5A63-4ef8-9D64-C4FAC0619121},,,,,Financiele Situatie,Verhouding in inkomsten en uitgaven van een persoon of bedrijf,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-fd84565d-63d3-44a1-84e0-cd0f580cb2ad,,fd84565d-63d3-44a1-84e0-cd0f580cb2ad,business-object,17042024-14:45:57,
263,NotarieleStatus,,Class,,{9748A1E1-0B37-493d-B294-ED6CDE4C8DE9},,,,,Notariele Status,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-d72d1617-82d1-4241-97d7-46b14fbd6480,,d72d1617-82d1-4241-97d7-46b14fbd6480,business-object,17042024-14:45:57,
264,Project,"Geheel van activiteiten uitgevoerd in een tijdelijk samenwerkingsverband gericht op het binnen bepaalde randvoorwaarden (bv. tijd, geld) bereiken van een vooraf gedefinieerd resultaat.",Class,,{4D1988C7-D607-4b9a-9F53-0FFBBA15BFC9},,,,,Project,"Geheel van activiteiten uitgevoerd in een tijdelijk samenwerkingsverband gericht op het binnen bepaalde randvoorwaarden (bv. tijd, geld) bereiken van een vooraf gedefinieerd resultaat.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-52f89e9c-1b7d-42db-af7a-4d5533dbf82f,Project (Schuldhulpverlening),52f89e9c-1b7d-42db-af7a-4d5533dbf82f,business-object,17042024-14:45:57,
265,Projectsoort,Typering van een project,Class,,{4FCF75CC-8296-4b32-BD5E-EC3DEDF17470},,,,,,,,,,,,,,17042024-14:45:57,
266,Resultaat,"De uitkomst van iets, bijvoorbeeld een berekening of een onderzoek. een gevolg. ",Class,,{253EF837-860B-438e-9157-6E1E07CB6F68},,,,,Resultaat,"De uitkomst van iets, bijvoorbeeld een berekening of een onderzoek. een gevolg.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-575ac733-b713-457e-8798-0e188c9fc8fd,,575ac733-b713-457e-8798-0e188c9fc8fd,business-object,17042024-14:45:57,
267,Resultaatsoort,Typering van een resultaat,Class,,{92AEBE85-975F-482b-83A1-EFB9EDA4557A},,,,,,,,,,,,,,17042024-14:45:57,
268,Traject,"Samenstel van achtereenvolgens uit te voeren en onderling samenhangende deelhandelingen of van opeenvolgende stadia in een proces, voorgesteld als een route die via opeenvolgende bestemmingen naar de eindbestemming voert.",Class,,{839017B2-0F95-42d0-AB2B-E873636340DA},,,,,Traject,"Samenstel van achtereenvolgens uit te voeren en onderling samenhangende deelhandelingen of van opeenvolgende stadia in een proces, voorgesteld als een route die via opeenvolgende bestemmingen naar de eindbestemming voert.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-a639deb6-a955-4f22-b6db-2c64f3abe044,Traject (Schuldhulpverlening),a639deb6-a955-4f22-b6db-2c64f3abe044,business-object,17042024-14:45:57,
269,Uitstroomreden,Motivatie voor uitstroom,Class,,{42D33289-422A-4d94-BE6B-44B34CC230B5},,,,,Uitstroomreden,Motivatie voor uitstroom,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-310e7b8f-87b6-4493-8b66-1b222428dea4,,310e7b8f-87b6-4493-8b66-1b222428dea4,business-object,17042024-14:45:57,
270,Uitstroomredensoort,Typering van een uitstroomreden,Class,,{00D4F259-1598-4817-AA3E-B38B6B156D20},,,,,,,,,,,,,,17042024-14:45:57,
271,ResultaatSHV,,Enumeration,,{ED43ABF0-0753-48ea-B50A-CBE35DC95988},,,,,,,,,,,,,,17042024-14:45:57,
272,UitstroomredenSHV,,Enumeration,,{FBF79BF2-ACCD-49ce-8B78-84F27AEBA132},,,,,,,,,,,,,,17042024-14:45:57,
273,Behandeling,Een verzameling van interventies om bepaalde behandeldoelen te bewerkstelligen.,Class,,{1B8CF61F-3039-4fc5-A57D-B758170FCA0E},,,,,Behandeling,Een verzameling van interventies om bepaalde behandeldoelen te bewerkstelligen.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-924f174b-0a98-4957-b087-781f548d18bc,,924f174b-0a98-4957-b087-781f548d18bc,business-object,17042024-14:45:57,
274,Behandelsoort,Typering van een behandeling,Class,,{4F518962-5EA3-4f56-8379-3A835FFE84CA},,,,,,,,,,,,,,17042024-14:45:57,
275,Bijzonderheid,Kenmerkende eigenschap,Class,,{77A962E5-889A-4af6-ADFD-37C3EE8C48F0},,,,,Bijzonderheid,Kenmerkende eigenschap,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-47f7a086-43f4-4112-8a82-13d15ab3d12c,,47f7a086-43f4-4112-8a82-13d15ab3d12c,business-object,17042024-14:45:57,
276,Bijzonderheidsoort,Typering van een bijzonderheid,Class,,{03BB6341-7C3E-4a4b-9207-6A2EB9D116FE},,,,,,,,,,,,,,17042024-14:45:57,
277,Caseaanmelding,Verzoek tot toelating,Class,,{294E3981-C1EF-451e-AE2B-758EC4E4B284},,,,,Caseaanmelding,Verzoek tot toelating,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-4615aabe-451f-40ef-87ce-fb4fcd43c859,,4615aabe-451f-40ef-87ce-fb4fcd43c859,business-object,17042024-14:45:57,
278,Doelstelling,Een op korte of middellange termijn nagestreefde situatie,Class,,{28C572B5-C147-4b99-B920-00062C843FDE},,,,,Doelstelling,Een op korte of middellange termijn nagestreefde situatie,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-e348516f-ca14-4d0e-8071-b5c318f9201b,Doelstelling (Sociale Teams),e348516f-ca14-4d0e-8071-b5c318f9201b,business-object,17042024-14:45:57,
279,Doelstellingsoort,Typering van een doelstellig,Class,,{79A14AF2-F1F9-43a3-914B-FD04CB609F44},,,,,,,,,,,,,,17042024-14:45:57,
280,SociaalteamDossier,,Class,,{A22B8038-3C04-44a7-8E75-90A3A5E2615B},,,,,SociaalTeamDossier,,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-276088a8-7dcf-4dd8-9450-bf677c7329ed,,276088a8-7dcf-4dd8-9450-bf677c7329ed,business-object,17042024-14:45:57,
281,SociaalteamDossiersoort,,Class,,{E81990BA-1B6E-4e2a-9910-1E02CDDD53A6},,,,,,,,,,,,,,17042024-14:45:57,
282,Component,,Class,,{F4FD02F2-9FFA-4a35-BA32-B4CDE4002E7A},,,,,,,,,,,,,,17042024-14:45:57,
283,Componentsoort,,Class,,{3372192D-4773-46b2-BDA5-C98B220F8954},,,,,,,,,,,,,,17042024-14:45:57,
284,Doelgroep,"Een groep mensen of klanten die een bedrijf of organisatie wil benaderen om een product, dienst of informatie onder de aandacht te brengen",Class,,{4E2B16CA-093A-40b8-B7F8-AD90D7D396A7},,,,,Doelgroep,"Een groep mensen of klanten die een bedrijf of organisatie wil benaderen om een product, dienst of informatie onder de aandacht te brengen",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-953e583a-1d8e-4153-bf27-9ad07d80252d,,953e583a-1d8e-4153-bf27-9ad07d80252d,business-object,17042024-14:45:57,
285,Fraudegegevens,Gegevens met betrekking tot fraude,Class,,{096E692B-4810-4571-9A51-DDDEDA13F4BF},,,,,Fraudegegevens,Gegevens met betrekking tot fraude,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-9d77bfbe-c5bf-4f52-8539-4220bcc98838,,9d77bfbe-c5bf-4f52-8539-4220bcc98838,business-object,17042024-14:45:57,
286,Fraudesoort,Typering van een fraude,Class,,{2D35FBDB-0399-4439-B454-25E1A4FB0279},,,,,,,,,,,,,,17042024-14:45:57,
287,InformatieDakloosheid,Informatie met betrekking tot dakloosheid,Class,,{A0F8E790-518A-4717-88C2-1143DE9F944A},,,,,,,,,,,,,,17042024-14:45:57,
288,Inkomensvoorziening,Een regeling die zorg draag voor een inkomen confom de landelijke wetgeving,Class,,{07784236-3AA6-45e5-8253-7D088C4020B0},,,,,Inkomensvoorziening,Een regeling die zorg draag voor een inkomen confom de landelijke wetgeving,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-9f48e45c-d6d8-4208-b4ea-d1b8317d79f2,,9f48e45c-d6d8-4208-b4ea-d1b8317d79f2,business-object,17042024-14:45:57,
289,Inkomensvoorzieningsoort,Typering van een inkomensvoorziening,Class,,{AF18E7D3-279D-4323-B785-6C75B4701430},,,,,,,,,,,,,,17042024-14:45:57,
290,Participatiedossier,Overzicht van alle informatie over integratie en participatie betreffende een inwoner,Class,,{F1DA83DA-4F56-408c-B2C4-AB6AF02E37B4},,,,,Participatiedossier,Overzicht van alle informatie over integratie en participatie betreffende een inwoner,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-7524953c-c703-4230-92de-72e04018559a,,7524953c-c703-4230-92de-72e04018559a,business-object,17042024-14:45:57,
291,RedenBeeindiging,argumentatie voor stopzetting,Class,,{FF79699B-F356-4168-875F-B4D0266789EE},,,,,,,,,,,,,,17042024-14:45:57,
292,Regeling,"Verzamelnaam voor AMvB’s, Ministeriële regelingen, lokale verordeningen, etc. De regeling is de meest concrete uitleg van de wet. ",Class,,{C25455F3-FEB0-4c6d-9AA4-3B027718BEE3},,,,,Regeling,"Verzamelnaam voor AMvB‚Äôs, Ministeri√´le regelingen, lokale verordeningen, etc. De regeling is de meest concrete uitleg van de wet.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-4613c364-53f2-445d-a392-3b6661533a71,,4613c364-53f2-445d-a392-3b6661533a71,business-object,17042024-14:45:57,
293,Regelingsoort,Typologie van een regeling,Class,,{14D3C960-5EF2-433c-8E1C-B493974280E2},,,,,,,,,,,,,,17042024-14:45:57,
294,Taalniveau,Het duiden van bepaald gebruik en begrijpelijkheid van een taal. Het is er om verschil in taalvaardigheid te kunnen meten.,Class,,{74DF3CC8-5890-4e02-9B11-57FF82F26EA4},,,,,,,,,,,,,,17042024-14:45:57,
295,Tegenprestatie,Verplichting die tegenover een prestatie staat,Class,,{B3F6F6D2-5054-484d-A0C4-A95EF6FA5AD2},,,,,Tegenprestatie,Verplichting die tegenover een prestatie staat,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-8b15e4a4-11fb-42f3-b7e8-29192dbfc19a,,8b15e4a4-11fb-42f3-b7e8-29192dbfc19a,business-object,17042024-14:45:57,
