authentiek,begrip,GGM-bron,created,datum_opname,definitie,dst_class_id,dst_documentation,dst_mult_end,dst_mult_start,dst_multiplicity,dst_role,heeft_tijdlijn_geldigheid,heeft_tijdlijn_registratie,herkomst,herkomst_definitie,GGM-guid,indicatie_formele_historie,indicatie_in_onderzoek,indicatie_materiele_historie,kwaliteit,modified,mogelijk_geen_waarde,GGM-naam,order,populatie,schema_id,src_class_id,src_documentation,src_mult_end,src_mult_start,src_multiplicity,src_role,stereotype,GGM-synoniemen,GGM-toelichting,GGM-uml-type,Datum-tijd-export
,,,,,,EAID_11F2FF40_D317_92C3_C4DB_2931225D4B40,,1,0,,,Nee,Nee,,,EAID_098BFB74_D98B_118C_2214_2927B827F6D7,Nee,Nee,Nee,,,Ja,is gerelateerd aan,,,GGM_ROOT_SCHEMA,EAID_173D0C11_3C5E_8344_BE5E_293122950DAC,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_234EB82E_9EC6_5904_2634_263C0A957ADF,,1,1,,,Nee,Nee,,,EAID_1624B655_157F_D9F5_640E_263C266D2F4E,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_107E216A_17F2_DFCA_EAFE_263C7FFC912E,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_0A9D7FDF_4271_2DBE_58D2_28F9CE6C00A4,,1,1,,,Nee,Nee,,,EAID_0431D11E_3AE2_C52B_104C_2928F05660F4,Nee,Nee,Nee,,,Ja,Debiteur heeft Invorderingsbasis,,,GGM_ROOT_SCHEMA,EAID_107E216A_17F2_DFCA_EAFE_263C7FFC912E,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,2,1,,,Nee,Nee,,,EAID_1408C1CF_F630_64E6_4C2F_263C138FAC11,Nee,Nee,Nee,,,Ja,Debiteur heeft Vordering,,,GGM_ROOT_SCHEMA,EAID_107E216A_17F2_DFCA_EAFE_263C7FFC912E,,-1,1,,,,,,Association,12052026-14:54:01
Authentiek,,,,,,EAID_DAF09055_A5A6_4ff4_A158_21B20567B296,,1,1,,,Nee,Nee,,,EAID_8E8DA387_26C8_4a71_BC2C_6DC5FA6F6C8B,Nee,Nee,Nee,,,Nee,verwijst,,,GGM_ROOT_SCHEMA,EAID_107E216A_17F2_DFCA_EAFE_263C7FFC912E,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_d3335b08_9b4b_4e55_b507_0e1d481f1409,,2,1,,,Nee,Nee,,,EAID_a3c710bd_ff8f_4eea_ae04_db958ff5acc8,Nee,Nee,Nee,,,Ja,Debiteur heeft afgesloten Krediethypotheek,,,GGM_ROOT_SCHEMA,EAID_107E216A_17F2_DFCA_EAFE_263C7FFC912E,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_18090A2C_CED1_0A51_0DFD_294370D99076,,2,1,,,Nee,Nee,,,EAID_d1b8d3de_129e_4d43_af57_090f8c65db18,Nee,Nee,Nee,,,Ja,Debiteur heeft aangegaan Leenbijstand,,,GGM_ROOT_SCHEMA,EAID_107E216A_17F2_DFCA_EAFE_263C7FFC912E,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,-1,0,,,Nee,Nee,,,EAID_4555038b_c4fc_4ce6_9316_cb1fbf710a9a,Nee,Nee,Nee,,,Ja,Incassokostenvordering is gerelateerd aan Vordering,,,GGM_ROOT_SCHEMA,EAID_a19a36c3_66e1_44c2_b674_6f3a3d98c5ea,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_0F06241B_EBEF_4053_33E4_263C236F76FC,,-1,0,,,Nee,Nee,,,EAID_269DD70D_7782_B958_65A1_28FC08223B63,Nee,Nee,Nee,,,Ja,heeft betrekking op,,,GGM_ROOT_SCHEMA,EAID_0897E8F8_77FF_DE35_D40E_28FC069F6910,,-1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_1BCE2533_656D_D59B_6ECD_28FC06D8D601,,-1,1,,,Nee,Nee,,,EAID_1E3D3616_9089_2A1D_4FBF_28FC089977C5,Nee,Nee,Nee,,,Ja,initieert,,,GGM_ROOT_SCHEMA,EAID_0897E8F8_77FF_DE35_D40E_28FC069F6910,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_0238113B_1577_D45C_C5E9_293122B2568D,,1,1,,,Nee,Nee,,,EAID_0593c719_a0cd_43c5_9606_d3f450c7484f,Nee,Nee,Nee,,,Ja,is origine van,,,GGM_ROOT_SCHEMA,EAID_d3335b08_9b4b_4e55_b507_0e1d481f1409,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_ed7f7a0f_bef9_4532_94ad_f36418629141,,1,1,,,Nee,Nee,,,EAID_271e5b6d_0bc7_47e2_bd0b_3045ad2beeb3,Nee,Nee,Nee,,,Ja,is origine van,,,GGM_ROOT_SCHEMA,EAID_18090A2C_CED1_0A51_0DFD_294370D99076,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_1D10018E_888E_945B_4A20_293102BE4D4C,,1,1,,,Nee,Nee,,,EAID_122CA19B_7DF4_C4FE_D5BB_2931038D61F0,Nee,Nee,Nee,,,Ja,Rechtmaand bevat Betaalcomponent,,,GGM_ROOT_SCHEMA,EAID_0DF4970C_7D69_27D9_7976_263C0A6C41DC,,-1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,-1,0,,,Nee,Nee,,,EAID_20276CF6_CD34_6B90_7508_29312433DAFE,Nee,Nee,Nee,,,Ja,Rentevordering is gerelateerd aan Vordering,,,GGM_ROOT_SCHEMA,EAID_170B4422_37F6_8893_2627_293122D74F28,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_022154F4_817D_0DFB_5FFC_281C33037384,,-1,0,,,Nee,Nee,,,EAID_15326145_EC46_89CA_680B_26B42589D8E5,Nee,Nee,Nee,,,Ja,Terugvorderingsverzoek betreft Dienst,,,GGM_ROOT_SCHEMA,EAID_101157F7_7852_102E_7547_2698B55B6FF8,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_0DF4970C_7D69_27D9_7976_263C0A6C41DC,,1,1,,,Nee,Nee,,,EAID_0B702CAD_661C_8F1C_4F9A_275D15CD4BAB,Nee,Nee,Nee,,,Ja,Terugvorderingsverzoek bevat Rechtmaand,,,GGM_ROOT_SCHEMA,EAID_101157F7_7852_102E_7547_2698B55B6FF8,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,1,1,,,Nee,Nee,,,EAID_82cb1000_a7d4_42b4_92a5_4b61d1936a60,Nee,Nee,Nee,,,Ja,leidt tot,,,GGM_ROOT_SCHEMA,EAID_101157F7_7852_102E_7547_2698B55B6FF8,,1,0,,,,,,Association,12052026-14:54:01
Authentiek,,,,,,EAID_DAF09055_A5A6_4ff4_A158_21B20567B296,,2,1,,,Nee,Nee,,,EAID_E757EB41_44FC_498e_B608_E3E2572C514C,Nee,Nee,Nee,,,Nee,betreft,,,GGM_ROOT_SCHEMA,EAID_101157F7_7852_102E_7547_2698B55B6FF8,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_196161F4_8372_6334_AF08_263C236F7A38,,1,1,,,Nee,Nee,,,EAID_1BA337AF_888E_945B_4A20_272BFB4E4D4C,Nee,Nee,Nee,,,Ja,Vordering bevat Aflossing,,,GGM_ROOT_SCHEMA,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_c0026057_03ab_4e5b_a021_aa9175c4078c,,1,1,,,Nee,Nee,,,EAID_2a236d1c_c8f7_4382_ba7f_0121655f8009,Nee,Nee,Nee,,,Ja,Vordering bevat Afschrijving,,,GGM_ROOT_SCHEMA,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_1CE90960_888E_945B_4A20_28F9C71E4D4C,,1,1,,,Nee,Nee,,,EAID_28605E72_CD76_B233_6AE7_28F9CB25BC07,Nee,Nee,Nee,,,Ja,Vordering is gerelateerd aan Conservatoir beslag,,,GGM_ROOT_SCHEMA,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_1B73F18A_888E_945B_4A20_26E8FA774D4C,,1,1,,,Nee,Nee,,,EAID_08BEDD6F_95A3_5D0B_E03F_272BFB507A5F,Nee,Nee,Nee,,,Ja,Vordering bevat Correctie,,,GGM_ROOT_SCHEMA,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_1127D07A_473D_2912_29AE_2ABDF0E8A586,,1,1,,,Nee,Nee,,,EAID_190B4CC9_EE7A_8466_548E_2ABDF1B1DE52,Nee,Nee,Nee,,,Ja,Vordering bevat Kwijtschelding,,,GGM_ROOT_SCHEMA,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_167B47ED_CED1_0A51_0DFD_2698932A9076,,1,1,,,Nee,Nee,,,EAID_13D308E9_63F5_1B7C_C8B3_272BFB4F75AB,Nee,Nee,Nee,,,Ja,Vordering bevat Restitutie,,,GGM_ROOT_SCHEMA,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_1A6E0A2E_9431_0F7A_1EAA_263C1D239DF6,,1,1,,,Nee,Nee,,,EAID_0D5798B1_0B80_7B80_34BD_272BFB50DD52,Nee,Nee,Nee,,,Ja,Vordering bevat Vermindering terugvordering,,,GGM_ROOT_SCHEMA,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_1A979E6B_841E_392B_952F_29311D13BF9F,,1,0,,,Nee,Nee,,,EAID_10DEA4C6_7DF4_C4FE_D5BB_263C0B2261F0,Nee,Nee,Nee,,,Ja,Vordering bevat Vorderingscomponent,,,GGM_ROOT_SCHEMA,EAID_14116EEA_C461_0DB2_97AB_263C0A4777FC,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_0DF4970C_7D69_27D9_7976_263C0A6C41DC,,1,1,,,Nee,Nee,,,EAID_0FB8F97A_473D_2912_29AE_272BFB4FA586,Nee,Nee,Nee,,,Ja,Vorderingscomponent bevat Rechtmaand,,,GGM_ROOT_SCHEMA,EAID_1A979E6B_841E_392B_952F_29311D13BF9F,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_9F4E12E4_B228_4931_AC83_1B1F60958A89,,1,1,,,Nee,Nee,,,EAID_E23DE89E_E65E_449a_AF92_470FAA5C1FD9,Nee,Nee,Nee,,,Ja,informering,,,GGM_ROOT_SCHEMA,EAID_ACC7A392_9A16_42a8_A58E_1E8E6826B2D0,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_B061E420_187A_49dd_B8DA_2AF3FC5D860F,,-1,0,,,Nee,Nee,,,EAID_79624287_3216_40f0_895D_D5856745C0A6,Nee,Nee,Nee,,,Ja,toelichting,,,GGM_ROOT_SCHEMA,EAID_AEF1825F_C554_4490_975D_93AEA24991A9,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_418C04F0_F173_4775_9814_D50F5EE79A38,,-1,0,,,Nee,Nee,,,EAID_73D8FF62_985C_497f_8196_D8FE3DACCB78,Nee,Nee,Nee,,,Ja,berust op,,,GGM_ROOT_SCHEMA,EAID_AEF1825F_C554_4490_975D_93AEA24991A9,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_AEF1825F_C554_4490_975D_93AEA24991A9,,-1,1,,,Nee,Nee,,,EAID_6D6EF335_FEA2_4da1_BE3A_40BB6E1B104C,Nee,Nee,Nee,,,Ja,naar aanleiding van,,,GGM_ROOT_SCHEMA,EAID_B852AF03_A5E0_4148_AFC1_108509FF8BBD,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_9F4E12E4_B228_4931_AC83_1B1F60958A89,,-1,0,,,Nee,Nee,,,EAID_097BCCA2_749E_4c0f_A72D_FC3F278C5EB8,Nee,Nee,Nee,,,Ja,betrokkenen,,,GGM_ROOT_SCHEMA,EAID_B852AF03_A5E0_4148_AFC1_108509FF8BBD,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_9F4E12E4_B228_4931_AC83_1B1F60958A89,,1,1,,,Nee,Nee,,,EAID_228972BF_A0CA_4e2f_832D_954A15769C1B,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_B852AF03_A5E0_4148_AFC1_108509FF8BBD,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_16EB3936_03CB_4854_9CD8_9F0911EEA51B,,-1,0,,,Nee,Nee,,,EAID_F662BA2D_DE58_491d_8D8B_60659E99278C,Nee,Nee,Nee,,,Ja,betrokken professional,,,GGM_ROOT_SCHEMA,EAID_B852AF03_A5E0_4148_AFC1_108509FF8BBD,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_F20A11B2_0C6F_4a52_95BF_AB73997C3378,,1,0,,,Nee,Nee,,,EAID_4AD8CEE6_4DEF_4fbd_A3AE_6C820235E955,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_1CE06538_3F4A_45ac_AE86_30A4250D3608,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_158BE97A_2031_437b_A5CC_637188EB9968,,1,1,,,Nee,Nee,,,EAID_8C3E5EF9_0F5D_4e6e_AE27_2A8738F55055,Nee,Nee,Nee,,,Ja,soort,,,GGM_ROOT_SCHEMA,EAID_A1F16832_3F28_4441_8538_74BF04A48562,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_551A527B_A2E2_4409_968B_D1BE4612EB3C,,1,0,,,Nee,Nee,,,EAID_BC115B0F_1283_4a77_94CC_4D76225B486D,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_A1F16832_3F28_4441_8538_74BF04A48562,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_A1F16832_3F28_4441_8538_74BF04A48562,,-1,0,,,Nee,Nee,,,EAID_BAD81296_F327_4ebe_BDF4_E21A2508C717,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_F20A11B2_0C6F_4a52_95BF_AB73997C3378,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_7CC8C026_91CB_422c_84C6_90401889F260,,1,0,,,Nee,Nee,,,EAID_43A30A1E_B8CF_4471_81A9_9AC313DEA9F9,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_F20A11B2_0C6F_4a52_95BF_AB73997C3378,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_B0384246_6784_4724_B538_CE18197061CD,,1,0,,,Nee,Nee,,,EAID_AE0CD7CF_5109_414f_97C1_9EB8619E2699,Nee,Nee,Nee,,,Ja,resulteert in ,,,GGM_ROOT_SCHEMA,EAID_F20A11B2_0C6F_4a52_95BF_AB73997C3378,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_B2A3D4C2_236C_457f_A2C8_8F889C1427E9,,-1,0,,,Nee,Nee,,,EAID_14CB3251_B48B_48cb_ADE0_C590A6D15CC0,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_5CC59215_5A63_4ef8_9D64_C4FAC0619121,,1,1,,inkomen,,,,Association,12052026-14:54:01
,,,,,,EAID_093B2482_D72E_4f88_931C_75C9DABED007,,-1,0,,,Nee,Nee,,,EAID_0654E579_F123_4f1a_8617_C8BBB77D4AE7,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_5CC59215_5A63_4ef8_9D64_C4FAC0619121,,1,0,,partner,,,,Association,12052026-14:54:01
,,,,,,EAID_DBFDE0B1_FF6D_422f_BDDA_42ED8A172260,,-1,0,,,Nee,Nee,,,EAID_7D8BF68A_5F48_4fe3_B011_77A9D5271B3C,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_5CC59215_5A63_4ef8_9D64_C4FAC0619121,,-1,0,,koopwoning,,,,Association,12052026-14:54:01
,,,,,,EAID_AA004853_3565_4634_A434_BD7F36ED0B1A,,1,0,,,Nee,Nee,,,EAID_C739EA01_6D8B_47ae_8C2B_17166344081F,Nee,Nee,Nee,,,Ja,is,,,GGM_ROOT_SCHEMA,EAID_5CC59215_5A63_4ef8_9D64_C4FAC0619121,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_551A527B_A2E2_4409_968B_D1BE4612EB3C,,1,0,,,Nee,Nee,,,EAID_BC1E536B_B612_48b7_A5C3_0CBDB41A25E4,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_7E274EE0_FB77_43ef_ABCB_91ACF0ACD469,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_677992F0_3C05_43b6_82C7_4A7EA57EDFED,,1,1,,,Nee,Nee,,,EAID_F1399EFB_8A57_4655_9389_C6C8826B16D7,Nee,Nee,Nee,,,Ja,soort,,,GGM_ROOT_SCHEMA,EAID_7E274EE0_FB77_43ef_ABCB_91ACF0ACD469,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_DCDAD212_479E_4fc3_B886_585AE57D8C21,,1,1,,,Nee,Nee,,,EAID_0DD2A630_0EF5_4e6d_BAD6_99DAA6AD15B2,Nee,Nee,Nee,,,Ja,schuld bij,,,GGM_ROOT_SCHEMA,EAID_93E12A3E_71E3_431e_9871_BF6075EAAEF1,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_158BE97A_2031_437b_A5CC_637188EB9968,,-1,0,,,Nee,Nee,,,EAID_2D9F50D9_C6AD_4c1d_9770_F60EA4DE9AB0,Nee,Nee,Nee,,,Ja,dienstverlening,,,GGM_ROOT_SCHEMA,EAID_A947042E_7CA6_44f8_902A_1C1185A391F6,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_B9287881_AD66_4396_A629_ED5FE9196316,,-1,0,,,Nee,Nee,,,EAID_3C31FC7D_C671_4e1b_A8C5_12D4FFF23CDC,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_A947042E_7CA6_44f8_902A_1C1185A391F6,,-1,1,,contactpersonen,,,,Association,12052026-14:54:01
,,,,,,EAID_677992F0_3C05_43b6_82C7_4A7EA57EDFED,,-1,0,,,Nee,Nee,,,EAID_E8028461_42B8_4cd3_A3FA_B244697452FA,Nee,Nee,Nee,,,Ja,dienstverlening,,,GGM_ROOT_SCHEMA,EAID_A947042E_7CA6_44f8_902A_1C1185A391F6,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,-1,0,,,Nee,Nee,,,EAID_E36947B7_16A4_4050_9C67_3AAAB2A2D21A,Nee,Nee,Nee,,,Ja,voert traject uit,,,GGM_ROOT_SCHEMA,EAID_A947042E_7CA6_44f8_902A_1C1185A391F6,,-1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_1CE06538_3F4A_45ac_AE86_30A4250D3608,,1,0,,,Nee,Nee,,,EAID_DDEE33D2_4A9B_4b3e_9D49_0851DCA3461D,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_A1F16832_3F28_4441_8538_74BF04A48562,,-1,0,,,Nee,Nee,,,EAID_A0E4BC76_5A2E_4cf9_B9B1_4771803CCED8,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,begeleiding,,,,Association,12052026-14:54:01
,,,,,,EAID_0E3205DA_BC88_425b_AF68_882BFB316812,,-1,0,,,Nee,Nee,,,EAID_82A2F2B0_64BD_4220_B796_089DE67469F4,Nee,Nee,Nee,,,Ja,kan hebben,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_7CC8C026_91CB_422c_84C6_90401889F260,,1,0,,,Nee,Nee,,,EAID_D8ABD97B_BF36_4e56_840D_8ACB3FF67BD2,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_F20A11B2_0C6F_4a52_95BF_AB73997C3378,,1,0,,,Nee,Nee,,,EAID_BF1AD39A_BA6A_450e_AE28_45C902694D2F,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_5FC12BE5_75F0_4dd9_8DA7_993C03F3700A,,-1,0,,,Nee,Nee,,,EAID_EB0C81E9_A810_4d08_BC07_5C91295EE507,Nee,Nee,Nee,,,Ja,kan hebben,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,moratoria,,,,Association,12052026-14:54:01
,,,,,,EAID_551A527B_A2E2_4409_968B_D1BE4612EB3C,,1,0,,,Nee,Nee,,,EAID_F328542A_BE43_4ef0_B79E_97AC441F7BE8,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_7E274EE0_FB77_43ef_ABCB_91ACF0ACD469,,1,0,,,Nee,Nee,,,EAID_19DE274A_0D34_46d5_A045_8472031056C5,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_7DA4A554_10BF_47d1_ACED_966712B043F4,,1,0,,,Nee,Nee,,,EAID_6782ACA0_4327_4513_950A_BFFC9CF3A0BB,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_93E12A3E_71E3_431e_9871_BF6075EAAEF1,,-1,0,,,Nee,Nee,,,EAID_231265E5_8136_4df3_A240_A94C93570512,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,schulden,,,,Association,12052026-14:54:01
,,,,,,EAID_B0D9792B_46E7_4b88_B267_C72691616733,,1,1,,,Nee,Nee,,,EAID_15A8C8EF_84C3_4ed7_AB51_28EEC9AE9DC6,Nee,Nee,Nee,,,Ja,onder verantwoordelijkheid van,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_DAF09055_A5A6_4ff4_A158_21B20567B296,,2,1,,,Nee,Nee,,,EAID_562A7C80_3621_40aa_B091_E30616E65F1D,Nee,Nee,Nee,,,Ja,heeft traject,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,-1,0,,client,,,,Association,12052026-14:54:01
,,,,,,EAID_652A68C3_618E_4050_AD4C_E43469A7558C,,1,0,,,Nee,Nee,,,EAID_578B1159_7095_4c7a_8E35_993882803EB5,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_5DD63EFE_649F_484e_BB10_A18096B9ABDF,,-1,0,,,Nee,Nee,,,EAID_66C955AA_55E2_4fab_B02C_FE5E0D5940AF,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_EA6F820F_C458_4b24_8055_5C2CC76F5904,,1,1,,,Nee,Nee,,,EAID_732DC9B8_0A3D_4496_899F_159E046A126E,Nee,Nee,Nee,,,Ja,onder verantwoordelijkheid van,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_42D33289_422A_4d94_BE6B_44B34CC230B5,,1,0,,,Nee,Nee,,,EAID_79E7A915_07A7_4fbd_939F_5BCF86B282BC,Nee,Nee,Nee,,,Ja,uitstroom,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_B0384246_6784_4724_B538_CE18197061CD,,1,0,,,Nee,Nee,,,EAID_8798690C_165D_4dd6_BF1A_CD4B39537BBA,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_839017B2_0F95_42d0_AB2B_E873636340DA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_A1F16832_3F28_4441_8538_74BF04A48562,,-1,0,,,Nee,Nee,,,EAID_DFB45409_F01C_4a91_BFA5_9E66817F67FF,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_652A68C3_618E_4050_AD4C_E43469A7558C,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_7E274EE0_FB77_43ef_ABCB_91ACF0ACD469,,1,0,,,Nee,Nee,,,EAID_946FC410_4AD5_413b_A646_F2AB1870548C,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_652A68C3_618E_4050_AD4C_E43469A7558C,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_A1F16832_3F28_4441_8538_74BF04A48562,,-1,0,,,Nee,Nee,,,EAID_3820CE7E_78D9_4703_8DC5_4D50C5DF7D51,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_B0384246_6784_4724_B538_CE18197061CD,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_652A68C3_618E_4050_AD4C_E43469A7558C,,1,0,,,Nee,Nee,,,EAID_B1C136CA_4FD2_4421_9E25_2C2E0CEA8049,Nee,Nee,Nee,,,Ja,resulteert in,,,GGM_ROOT_SCHEMA,EAID_B0384246_6784_4724_B538_CE18197061CD,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_5CC59215_5A63_4ef8_9D64_C4FAC0619121,,1,1,,,Nee,Nee,,,EAID_A68DF820_8014_4a30_8022_CE9F8A9792B9,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_513A944D_0FEC_4f78_B290_63274D22C58C,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_A629ED5F_E919_6316_A279_92891F2325BB,,-1,1,,contactpersonen,Nee,Nee,,,EAID_98E54A02_6094_44ba_927B_2F06691C90BD,Nee,Nee,Nee,,,Ja,contactpersonen,,,GGM_ROOT_SCHEMA,EAID_3109FEF3_A1CB_4f50_800B_376A18465F9F,,1,1,,,,,,Association,12052026-14:54:01
